# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.8917276263    0.8801  1.8929  3.7006  2.2381  0.038   2.123   0.707   0.083   -0.141  -0.253  0.4787  0.0000  1.3 1   -11.619 3.1074197292
    10.00   0.8918402791    0.8794  1.9557  3.6979  2.1639  -0.119  2.019   0.569   -0.069  -0.298  -0.414  0.4787  0.0000  1.5 1   -11.616 3.1074588299
    10.00   0.8919454813    0.8785  2.0173  3.6951  2.0907  -0.273  1.921   0.435   -0.217  -0.452  -0.572  0.4787  0.0000  1.7 1   -11.613 3.1074953079
    10.00   0.8920452595    0.8775  2.0818  3.6922  2.0141  -0.435  1.819   0.295   -0.372  -0.612  -0.737  0.4787  0.0000  2.0 1   -11.609 3.1075298786
    10.00   0.8921322823    0.8763  2.1439  3.6893  1.9400  -0.590  1.727   0.162   -0.521  -0.767  -0.896  0.4787  0.0000  2.2 1   -11.604 3.1075599194
    10.00   0.8922163844    0.8748  2.2118  3.6861  1.8585  -0.759  1.629   0.018   -0.684  -0.937  -1.071  0.4787  0.0000  2.6 1   -11.599 3.1075892448
    10.00   0.8922878504    0.8732  2.2762  3.6829  1.7804  -0.921  1.540   -0.117  -0.838  -1.098  -1.237  0.4787  0.0000  3.0 1   -11.594 3.1076138020
    10.00   0.8923565745    0.8711  2.3460  3.6793  1.6951  -1.095  1.447   -0.262  -1.004  -1.272  -1.416  0.4787  0.0000  3.4 1   -11.589 3.1076376438
    10.00   0.8924117088    0.8690  2.4104  3.6758  1.6160  -1.256  1.364   -0.394  -1.157  -1.433  -1.582  0.4787  0.0000  3.9 1   -11.584 3.1076567173
    10.00   0.8924659491    0.8663  2.4802  3.6720  1.5295  -1.431  1.284   -0.533  -1.319  -1.604  -1.759  0.4787  0.0000  4.6 1   -11.579 3.1076755524
    10.00   0.8925066590    0.8637  2.5413  3.6685  1.4530  -1.583  1.225   -0.651  -1.459  -1.752  -1.913  0.4787  0.0000  5.2 1   -11.576 3.1076896191
    10.00   0.8925500512    0.8602  2.6131  3.6645  1.3634  -1.763  1.158   -0.788  -1.623  -1.927  -2.095  0.4787  0.0000  6.1 1   -11.573 3.1077046394
    10.00   0.8925873637    0.8562  2.6832  3.6604  1.2751  -1.938  1.098   -0.921  -1.784  -2.097  -2.273  0.4787  0.0000  7.1 1   -11.573 3.1077175140
    10.00   0.8926197290    0.8516  2.7513  3.6563  1.1880  -2.108  1.049   -1.046  -1.938  -2.262  -2.445  0.4787  0.0000  8.2 1   -11.577 3.1077287197
    10.00   0.8926496506    0.8460  2.8215  3.6519  1.0977  -2.284  1.001   -1.174  -2.096  -2.432  -2.623  0.4787  0.0000  10.0    1   -11.587 3.1077392101
    10.00   0.8926776648    0.8392  2.8990  3.6469  0.9964  -2.478  0.963   -1.308  -2.266  -2.616  -2.816  0.4787  0.0000  12.0    1   -11.607 3.1077487469
    10.00   0.8927023411    0.8309  2.9706  3.6424  0.9026  -2.656  0.940   -1.425  -2.420  -2.785  -2.994  0.4787  0.0000  14.1    1   -11.639 3.1077573299
    10.00   0.8927248716    0.8208  3.0476  3.6367  0.7973  -2.849  0.944   -1.539  -2.581  -2.963  -3.184  0.4787  0.0000  16.9    1   -11.694 3.1077651978
    10.00   0.8927446008    0.8084  3.1228  3.6319  0.6965  -3.037  0.931   -1.658  -2.741  -3.140  -3.371  0.4787  0.0000  20.2    1   -11.578 3.1077718735
    10.00   0.8927624822    0.7932  3.1991  3.6271  0.5927  -3.228  0.923   -1.778  -2.904  -3.319  -3.560  0.4787  0.0000  24.2    1   -10.875 3.1077780724
    10.00   0.8927779198    0.7752  3.2680  3.6226  0.4957  -3.400  0.932   -1.876  -3.046  -3.477  -3.729  0.4787  0.0000  28.6    1   -10.251 3.1077835560
    10.00   0.8927779198    0.7786  1.6977  3.7430  2.5496  0.526   2.102   0.962   0.528   0.380   0.323   0.4787  0.0000  0.8 1   -11.737 3.1077835560
    10.00   0.8928588033    0.7787  1.7112  3.7406  2.5265  0.492   2.092   0.940   0.495   0.344   0.284   0.4787  0.0000  0.8 1   -11.736 3.1078114510
    10.00   0.8929610848    0.7788  1.7178  3.7399  2.5174  0.476   2.082   0.927   0.479   0.327   0.266   0.4787  0.0000  0.8 1   -11.736 3.1078467369
    10.00   0.8930292726    0.7789  1.7210  3.7397  2.5132  0.467   2.076   0.920   0.471   0.318   0.257   0.4787  0.0000  0.8 1   -11.735 3.1078703403
    10.00   0.8930786252    0.7789  1.7217  3.7399  2.5133  0.466   2.073   0.917   0.469   0.317   0.256   0.4787  0.0000  0.8 1   -11.735 3.1078875065
    10.00   0.8932205439    0.7791  1.7226  3.7406  2.5154  0.463   2.064   0.911   0.467   0.315   0.255   0.4787  0.0000  0.8 1   -11.734 3.1079366207
    10.00   0.8933691978    0.7793  1.7218  3.7419  2.5215  0.466   2.054   0.907   0.468   0.319   0.260   0.4787  0.0000  0.8 1   -11.733 3.1079878807
    10.00   0.8935249448    0.7795  1.7208  3.7432  2.5276  0.468   2.045   0.903   0.469   0.322   0.266   0.4787  0.0000  0.8 1   -11.731 3.1080417633
    10.00   0.8936855793    0.7797  1.7206  3.7442  2.5322  0.469   2.036   0.899   0.469   0.324   0.269   0.4787  0.0000  0.8 1   -11.730 3.1080970764
    10.00   0.8938519359    0.7799  1.7212  3.7451  2.5351  0.467   2.026   0.893   0.467   0.324   0.269   0.4787  0.0000  0.8 1   -11.729 3.1081545353
    10.00   0.8940198421    0.7801  1.7227  3.7455  2.5356  0.463   2.018   0.887   0.463   0.320   0.266   0.4787  0.0000  0.8 1   -11.728 3.1082124710
    10.00   0.8940998316    0.7802  1.7238  3.7456  2.5350  0.460   2.014   0.883   0.460   0.317   0.264   0.4787  0.0000  0.8 1   -11.727 3.1082401276
    10.00   0.8941515088    0.7803  1.7250  3.7456  2.5334  0.457   2.012   0.881   0.457   0.314   0.261   0.4787  0.0000  0.8 1   -11.727 3.1082577705
    10.00   0.8942521214    0.7804  1.7277  3.7452  2.5296  0.451   2.009   0.876   0.451   0.307   0.253   0.4787  0.0000  0.8 1   -11.726 3.1082925797
    10.00   0.8943523169    0.7805  1.7311  3.7447  2.5242  0.442   2.006   0.870   0.443   0.298   0.244   0.4787  0.0000  0.8 1   -11.725 3.1083271503
    10.00   0.8944547176    0.7806  1.7354  3.7440  2.5171  0.432   2.002   0.862   0.432   0.287   0.231   0.4787  0.0000  0.8 1   -11.724 3.1083624363
    10.00   0.8945615292    0.7808  1.7408  3.7431  2.5082  0.418   1.997   0.853   0.419   0.272   0.215   0.4787  0.0000  0.8 1   -11.724 3.1083991528
    10.00   0.8946727514    0.7809  1.7481  3.7419  2.4962  0.400   1.990   0.840   0.402   0.252   0.194   0.4787  0.0000  0.9 1   -11.723 3.1084375381
    10.00   0.8947916627    0.7811  1.7573  3.7405  2.4813  0.377   1.982   0.824   0.379   0.228   0.168   0.4787  0.0000  0.9 1   -11.722 3.1084785461
    10.00   0.8949535489    0.7813  1.7722  3.7383  2.4578  0.339   1.967   0.797   0.343   0.188   0.125   0.4787  0.0000  0.9 1   -11.721 3.1085340977
    10.00   0.8950021863    0.7813  1.7773  3.7376  2.4498  0.327   1.961   0.788   0.331   0.174   0.110   0.4787  0.0000  0.9 1   -11.721 3.1085510254
    10.00   0.8950663805    0.7814  1.7847  3.7366  2.4385  0.308   1.953   0.774   0.313   0.155   0.090   0.4787  0.0000  1.0 1   -11.721 3.1085729599
    10.00   0.8953705430    0.7818  1.8614  3.7275  2.3256  0.117   1.855   0.627   0.127   -0.048  -0.125  0.4787  0.0000  1.2 1   -11.719 3.1086776257
    10.00   0.8953945637    0.7818  1.8975  3.7239  2.2750  0.026   1.807   0.555   0.039   -0.142  -0.224  0.4787  0.0000  1.3 1   -11.720 3.1086859703
    10.00   0.8954077959    0.7818  1.9443  3.7195  2.2107  -0.091  1.754   0.463   -0.073  -0.262  -0.349  0.4787  0.0000  1.4 1   -11.721 3.1086905003
    10.00   0.8954117894    0.7818  1.9851  3.7158  2.1552  -0.193  1.705   0.383   -0.171  -0.367  -0.459  0.4787  0.0000  1.6 1   -11.722 3.1086919308
    10.00   0.8954148293    0.7818  2.0454  3.7106  2.0741  -0.343  1.632   0.264   -0.315  -0.520  -0.619  0.4787  0.0000  1.8 1   -11.723 3.1086928844
    10.00   0.8954172134    0.7818  2.1258  3.7041  1.9677  -0.544  1.529   0.103   -0.508  -0.726  -0.833  0.4787  0.0000  2.2 1   -11.725 3.1086935997
    10.00   0.8954196572    0.7818  2.2028  3.6991  1.8707  -0.737  1.422   -0.056  -0.693  -0.922  -1.036  0.4787  0.0000  2.6 1   -11.728 3.1086945534
    10.00   0.8954231143    0.7818  2.2613  3.6954  1.7972  -0.883  1.355   -0.174  -0.831  -1.067  -1.187  0.4787  0.0000  2.9 1   -11.731 3.1086957455
    10.00   0.8954240680    0.7818  2.2717  3.6947  1.7842  -0.909  1.343   -0.194  -0.856  -1.093  -1.214  0.4787  0.0000  3.0 1   -11.731 3.1086959839
    10.00   0.8954370022    0.7819  2.2124  3.6989  1.8602  -0.761  1.404   -0.078  -0.717  -0.946  -1.061  0.4787  0.0000  2.6 1   -11.728 3.1087005138
    10.00   0.8954408169    0.7819  2.2054  3.6994  1.8692  -0.743  1.411   -0.065  -0.700  -0.928  -1.042  0.4787  0.0000  2.6 1   -11.728 3.1087017059
    10.00   0.8954794407    0.7819  2.2750  3.6946  1.7804  -0.918  1.337   -0.202  -0.864  -1.102  -1.223  0.4787  0.0000  3.0 1   -11.731 3.1087150574
    10.00   0.8955022097    0.7819  2.3575  3.6889  1.6752  -1.124  1.252   -0.363  -1.057  -1.307  -1.436  0.4787  0.0000  3.6 1   -11.735 3.1087229252
    10.00   0.8955206871    0.7820  2.4413  3.6830  1.5679  -1.333  1.169   -0.525  -1.253  -1.515  -1.654  0.4787  0.0000  4.3 1   -11.741 3.1087293625
    10.00   0.8955356479    0.7820  2.5165  3.6776  1.4713  -1.521  1.100   -0.668  -1.429  -1.702  -1.849  0.4787  0.0000  5.1 1   -11.748 3.1087343693
    10.00   0.8955452442    0.7820  2.5679  3.6740  1.4054  -1.650  1.059   -0.763  -1.547  -1.830  -1.982  0.4787  0.0000  5.7 1   -11.753 3.1087377071
    10.00   0.8955554962    0.7820  2.6306  3.6694  1.3244  -1.807  1.023   -0.874  -1.687  -1.980  -2.141  0.4787  0.0000  6.6 1   -11.761 3.1087412834
    10.00   0.8955658078    0.7820  2.7090  3.6635  1.2224  -2.003  0.986   -1.010  -1.861  -2.169  -2.339  0.4787  0.0000  7.9 1   -11.773 3.1087448597
    10.00   0.8955726027    0.7820  2.7754  3.6588  1.1371  -2.168  0.952   -1.126  -2.009  -2.329  -2.507  0.4787  0.0000  9.2 1   -11.786 3.1087470055
    10.00   0.8955783844    0.7820  2.8418  3.6537  1.0504  -2.334  0.929   -1.238  -2.155  -2.488  -2.675  0.4787  0.0000  10.7    1   -11.802 3.1087491512
    10.00   0.8955830932    0.7820  2.9030  3.6494  0.9717  -2.487  0.907   -1.340  -2.289  -2.634  -2.830  0.4787  0.0000  12.3    1   -11.819 3.1087508202
    10.00   0.8955876231    0.7820  2.9623  3.6451  0.8954  -2.636  0.899   -1.432  -2.414  -2.772  -2.976  0.4787  0.0000  14.1    1   -11.838 3.1087522507
    10.00   0.8955925107    0.7820  3.0242  3.6402  0.8138  -2.791  0.907   -1.521  -2.542  -2.915  -3.129  0.4787  0.0000  16.2    1   -11.863 3.1087539196
    10.00   0.8955971599    0.7821  3.1021  3.6337  0.7101  -2.985  0.929   -1.629  -2.700  -3.093  -3.321  0.4787  0.0000  19.5    1   -11.698 3.1087555885
    10.00   0.8955979347    0.7821  3.1233  3.6320  0.6821  -3.038  0.935   -1.659  -2.743  -3.142  -3.373  0.4787  0.0000  20.5    1   -11.505 3.1087558270
    10.00   0.8955982327    0.7821  3.1357  3.6311  0.6660  -3.069  0.936   -1.677  -2.769  -3.171  -3.404  0.4787  0.0000  21.1    1   -11.394 3.1087558270
    10.00   0.8955982327    0.7821  3.0409  3.6389  0.7918  -2.832  0.909   -1.545  -2.576  -2.953  -3.170  0.4788  0.0000  16.9    1   -11.871 3.1087558270
    10.00   0.8956161141    0.7516  2.7643  3.6674  1.1654  -2.141  0.784   -1.180  -2.015  -2.315  -2.480  0.4728  0.5290  8.7 1   -11.981 3.1087620258
    10.00   0.8956232071    0.7170  2.8695  3.6609  1.0137  -2.404  0.714   -1.372  -2.253  -2.571  -2.747  0.4728  0.5357  11.2    1   -12.253 3.1087644100
    10.00   0.8956275582    0.6758  2.8746  3.6630  0.9912  -2.417  0.664   -1.402  -2.274  -2.588  -2.760  0.4728  0.5404  11.4    1   -12.555 3.1087660789
    10.00   0.8956282139    0.6460  3.0231  3.6785  0.8850  -2.788  -0.003  -1.908  -2.704  -2.986  -3.133  0.4531  0.5412  13.6    1   -12.811 3.1087663174
    10.00   0.8956289291    0.6104  3.2044  3.6789  0.6809  -3.241  -0.392  -2.350  -3.160  -3.447  -3.594  0.4531  0.5417  19.3    1   -11.956 3.1087665558
    10.00   0.8956295848    0.5806  3.3558  3.6791  0.5087  -3.619  -0.713  -2.718  -3.541  -3.831  -3.979  0.4531  0.5421  25.9    1   -10.868 3.1087667942
    10.00   0.8956300616    0.5564  3.4796  3.6795  0.3679  -3.929  -0.974  -3.017  -3.852  -4.146  -4.294  0.4531  0.5425  33.1    1   -10.006 3.1087667942
