# Fibre RA                 DEC                  l                  b                  Mag  MJD   u                g                r                i                u_{0}            g_{0}            r_{0}            i_{0}            (g-i)_{0}          (u-g)_{0}            U_(Jester_2005)    B_(Jester_2005)    V_(Jester_2005)    Rc_(Jester_2005)   Ic_(Jester_2005)   U_{err}_(Jester_2005) B_{err}_(Jester_2005) V_{err}_(Jester_2005) Rc_{err}_(Jester_2005) Ic_{err}_(Jester_2005) V-V_{HB}              S/N_{red}          S/N_{blue}         V_{hc}-V_{obs} V_{hc,err} V_{gsr}-V_{obs}     V_{gsr}_(fxcor,_CaT1of3) V_{rel}_(fxcor,_CaT1of3) V_{helio}_(fxcor,_CaT1of3) V_{err}_(fxcor,_CaT1of3) V_{gsr}_(fxcor,_CaT2of3) V_{rel}_(fxcor,_CaT2of3) V_{helio}_(fxcor,_CaT2of3) V_{err}_(fxcor,_CaT2of3) V_{gsr}_(fxcor,_CaT3of3) V_{rel}_(fxcor,_CaT3of3) V_{helio}_(fxcor,_CaT3of3) V_{err}_(fxcor,_CaT3of3) TDR_(fxcor,_CaT1of3) TDR_(fxcor,_CaT2of3) TDR_(fxcor,_CaT3of3) HGHT_(fxcor,_CaT1of3) HGHT_(fxcor,_CaT2of3) HGHT_(fxcor,_CaT3of3) FWHM_(fxcor,_CaT1of3) FWHM_(fxcor,_CaT2of3) FWHM_(fxcor,_CaT3of3) Pixel_shift_(fxcor,_CaT1of3) Pixel_shift_(fxcor,_CaT2of3) Pixel_shift_(fxcor,_CaT3of3) Interpolated_(CaT1rv) Interpolated_(CaT2rv) Interpolated_(CaT3rv) Doppler_shift         Doppler_centroid_(CaT1) Doppler_centroid_(CaT2) Doppler_centroid_(CaT3) EW_{CaT1} EW_Flux_(CaT1) EW_Centroid_(CaT1) EW_Continuum_(CaT1) EW_FWHM_(CaT1) Interpolated_(CaT1ew) EW_{CaT2} EW_Flux_(CaT2) EW_Centroid_(CaT2) EW_Continuum_(CaT2) EW_FWHM_(CaT2) Interpolated_(CaT2ew) EW_{CaT3} EW_Flux_(CaT3) EW_Centroid_(CaT3) EW_Continuum_(CaT3) EW_FWHM_(CaT3) Interpolated_(CaT3ew) EW_{MgH}            EW_Lines_(MgH) EW_Flux_(MgH) EW_Centroid_(MgH) EW_Continuum_(MgH) EW_FWHM_(MgH)      Interpolated_(MgHew) All_interpolated_ranges [Ca/H]_(V-V_{HB},_Starkenburg) [Fe/H]_(V-V_{HB},_Starkenburg) [Fe/H]_(M_{I},_Starkennburg) [Fe/H]_(M_{V},_Starkenburg) [Fe/H]_(Battaglia)  [Fe/H]_{err}_(Battaglia) Source_file Manual-MgH Noise g-i               
  286   184.8210832605973  -0.20401881169018352 4.988786205236853  1.0750508283941735 15.3 54937 17.6141662597656 16.1697978973389 15.579626083374  15.3524360656738 17.4839839935303 16.074010848999  15.5101528167725 15.2997570037842 0.7742538452147993 1.4099731445312997   16.85657222747804  16.609964904785212 15.81159652709961  15.343959407806391 14.906769390106192 16.936572227478038    16.639964904785213    15.82159652709961     15.38395940780639      14.956769390106192     -0.9984034729003888   80.06247560499239  66.63332499583073  -10.55         0.0        -109.39519626874093 -43.13849626874094      66.2567                 999.0                   0.851                   -43.21569626874093      66.1795                 999.0                   3.763                   -41.93289626874093      67.4623                 999.0                   3.377                   222.49               59.24                68.62                0.95                  0.93                  0.94                  242.23                288.58                299.39                1.876                   1.874                   1.91                    0                    0                    0                    2.811303734790272     8500.10958886148        8544.16216117144        8664.16216117145        0.7963    -5518.77       8499.889           6930.158            2.292          0                    1.96      -13018.8       8544.05            6640.87             4.032          0                    1.509     -9348.38       8664.12            6194.926            3.17           0                    2.3264              3              -5528.21      5174.136          7271.233           9.977              0.0                  3      -1.4204555671937675     -1.6708775447355673     -1.6880295538874215     -1.6463192090894143     -1.5647904179687495 0.1592012772216797      n      false      false 0.8173618316650995
  302   185.0278327891391  -0.35478119632295707 4.997528897290898  1.0734391734897433 15.8 54937 18.5524082183838 16.8253498077393 16.1659488677979 15.8657236099243 18.4326553344727 16.7372360229492 16.1020412445068 15.8172645568848 0.9199714660644016 1.695419311523498    17.759621734619156 17.292516174316447 16.426303253173874 15.879057722091648 15.368832464218048 17.839621734619154    17.322516174316448    16.436303253173875    15.919057722091647     15.418832464218049     -0.383696746826125    68.38128398911503  44.0               -10.42         0.0        -109.27914326244625 -252.41344326244626     -143.1343               999.0                   0.61                    -251.06754326244624     -141.7884               999.0                   2.957                   -249.90344326244627     -140.6243               999.0                   2.628                   315.13               76.78                89.6                 0.94                  0.93                  0.94                  245.63                292.86                303.11                -4.054                  -4.016                  -3.983                  0                    0                    0                    -3.1617924570934215   8494.08219164611        8538.2162154913         8658.21621549131        0.8521    -4301.93       8493.859           5048.686            2.416          0                    1.99      -9579.05       8538.091           4814.477            3.865          0                    1.494     -6761.71       8658.089           4525.504            2.882          0                    2.4382              3              -2869.31      5170.371          3672.441           12.350999999999999 0.0                  3      -1.2617768877267597     -1.5102648770142406     -1.588983096546276      -1.4957377129739784     -1.385089003906237  0.1596930426025391      n      true       false 0.959626197815    
  323   185.14270796227385 -0.6252344643585594  5.004058967691721  1.0693744895518082 16.5 54937 18.6709632873535 17.3055801391602 16.7346839904785 16.5143165588379 18.5333919525146 17.2043571472168 16.6612682342529 16.458646774292  0.7457103729248011 1.3290348052977983   17.92322849273684  17.738229637146063 16.958751411437994 16.49855091094974  16.068183479309138 18.003228492736838    17.768229637146064    16.968751411437996    16.538550910949738     16.11818347930914      0.14875141143799553   54.147945482723536 31.953090617340916 -10.32         0.0        -109.74394891965412 -98.07234891965412      11.6716                 999.0                   2.033                   -106.09004891965412     3.6539                  999.0                   2.72                    -103.63804891965411     6.1059                  999.0                   2.839                   85.33                77.32                74.96                0.94                  0.9                   0.91                  223.41                271.19                274.53                0.331                   0.103                   0.173                   0                    0                    0                    0.999629100173479     8497.91780805589        8542.54053962231        8662.54053962232        0.7012    -2208.3        8498.129           3149.312            2.134          0                    1.614     -4889.64       8542.261           3029.702            3.255          0                    1.368     -3934.45       8662.481           2876.919            2.952          0                    0.4287929999999999  3              5.88264       5175.972          1834.796           16.875999999999998 0.0                  3      -1.3980725168214219     -1.6456622738957498     -1.6953706630041465     -1.6245409823944041     -1.4560316025390605 0.1601190011291504      n      false      false 0.7912635803222976
  365   185.17116620300018 -0.9052446684169442  5.007558068059192  1.0647617076882527 17.3 54937 19.2927722930908 18.0836391448975 17.5992202758789 17.3930549621582 19.140251159668  17.97141456604   17.5178260803223 17.3313369750977 0.6400775909423011 1.1688365936280007   18.54568635940553  18.482562503814755 17.787832012176523 17.34311182022096  16.92694650650026  18.625686359405528    18.512562503814756    17.797832012176524    17.38311182022096      16.976946506500262     0.977832012176524     33.0               22.76620302114518  -10.26         0.0        -110.45831515710734 -39.690315157107335     70.768                  999.0                   0.413                   -40.57501515710733      69.8833                 999.0                   5.015                   -37.703615157107336     72.7547                 999.0                   4.198                   431.59               40.97                50.48                0.91                  0.87                  0.89                  227.28                267.99                275.15                2.004                   1.979                   2.06                    0                    0                    0                    2.811303734790272     8500.10958886148        8544.16216117144        8664.16216117145        0.6148    -710.357       8499.998           1155.424            2.165          0                    1.576     -1757.96       8544.115           1115.495            3.307          0                    1.061     -1125.61       8664.231           1061.222            2.435          0                    1.8137              3              -584.816      5173.444          913.2223           11.001999999999999 2.716223532024742    3      -1.3986084251203208     -1.644818365235833      -1.704136335579221      -1.6245174953011277     -1.374362505371091  0.1607822656097412      n      true       false 0.6905841827393004
  385   185.6042495304791  -0.8502808271300443  5.022260066836734  1.0675021149169333 17.1 54937 19.2507266998291 17.9432315826416 17.4012889862061 17.1707057952881 19.1341762542725 17.8574752807617 17.33909034729   17.1235427856445 0.7339324951172017 1.276700973510799    18.504435386657697 18.364589195251448 17.613485450744655 17.142149772644032 16.70156658172603  18.584435386657695    18.39458919525145     17.623485450744656    17.18214977264403      16.75156658172603      0.803485450744656     35.38361202590826  19.341664871463365 -10.07         0.0        -109.18183417211756 241.63916582788247      350.821                 999.0                   1.195                   234.78326582788245      343.9651                999.0                   20.139                  244.89116582788242      354.073                 999.0                   13.934                  188.68               8.38                 12.27                0.95                  0.7                   0.77                  288.54                240.6                 235.41                9.929                   9.735                   10.021                  0                    0                    0                    10.773786505076714    8507.78082168104        8552.27026891709        8672.2702689171         0.5994    -790.168       8508.114           1318.311            1.88           0                    1.544     -2081.51       8552.191           1348.115            3.251          0                    1.755     -2006.26       8672.295           1143.144            4.524          0                    2.4128              3              -576.259      5178.036          713.8215           10.693             17.923706672396293   3      -1.0685119372615752     -1.3136617513316091     -1.4130599003749373     -1.312016446293829      -1.132178497070305  0.16064278836059573     n      true       false 0.7725257873535014
  8     194.40741660193203 -2.746656537454043   5.341294067206246  1.0487299351707953 16.6 54937 18.8704319000244 17.46315574646   16.8978214263916 16.6773662567139 18.7491340637207 17.3739051818848 16.8330898284912 16.6282825469971 0.7456226348877024 1.3752288818358984   18.11131153106691  17.893636131286677 17.119608497619645 16.65931236267095  16.228857192993246 18.19131153106691     17.923636131286678    17.129608497619646    16.69931236267095      16.278857192993247     0.3096084976196458    38.23610858861032  34.26368339802363  -5.99          0.0        -90.83920177863267  -45.42630177863267      45.4129                 999.0                   1.911                   -56.08790177863267      34.7513                 999.0                   3.787                   -54.91200177863267      35.9272                 999.0                   3.489                   94.72                54.78                63.48                0.92                  0.91                  0.92                  232.88                268.94                286.47                1.286                   0.984                   1.017                   0                    0                    0                    2.0856465896134373    8499.01369845869        8543.62162065507        8663.62162065508        0.7641    -1191.78       8499.153           1559.765            2.316          0                    1.959     -2952.23       8543.39            1506.985            3.934          0                    1.336     -1891.57       8663.618           1415.646            2.655          0                    2.0843              3              -1275.72      5173.069          1847.183           9.433              0.0                  3      -1.1907278248819109     -1.4373506435359247     -1.508886120026901      -1.4280500055786371     -1.2730142470703079 0.16024768679809573     n      false      false 0.7857894897461009
  42    194.30345799366788 -2.9237978989746396  5.337385999948239  1.0457257951383148 16.4 54937 18.5836563110352 17.1405410766602 16.6212959289551 16.4070854187012 18.4705982208252 17.0573539733887 16.560962677002  16.3613357543945 0.696018218994201  1.4132442474364986   17.79867656707769  17.553046684265187 16.82418643951419  16.37069698333744  15.946486473083539 17.878676567077687    17.583046684265188    16.83418643951419     16.410696983337438     15.99648647308354      0.014186439514190852  36.45545226711637  38.54867053479276  -6.01          0.0        -91.62497035765234  151.25292964234768      242.8779                999.0                   0.894                   148.53832964234766      240.1633                999.0                   5.173                   147.98642964234767      239.6114                999.0                   4.466                   203.04               43.68                53.38                0.96                  0.92                  0.92                  232.27                294.3                 309.27                6.875                   6.798                   6.783                   0                    0                    0                    7.515734036776242     8504.49315047266        8549.02702581883        8669.02702581884        0.921     -1297.69       8504.849           1408.968            2.379          0                    2.064     -2765.76       8548.869           1340.23             3.897          0                    1.812     -2360.37       8669.169           1302.771            3.674          0                    1.9331              3              -1289.11      5176.937          2329.675           12.036999999999999 0.0                  3      -0.96408876577279       -1.2108185086695211     -1.289816428887569      -1.2137963838599817     -1.1005650986328037 0.16001134915161136     n      true       false 0.7334556579589986
  54    194.26049991002017 -3.0135803854716396  5.335758297038487  1.0441932721518519 18.0 54937 19.9591884613037 18.6747074127197 18.1937065124512 18.0218143463135 19.8501758575439 18.5944957733154 18.1355304718018 17.9777011871338 0.6167945861816015 1.2556800842284979   19.19419298171994  19.07229776382442  18.380916881561284 17.973554420471192 17.591662254333492 19.27419298171994     19.10229776382442     18.390916881561285    18.01355442047119      17.641662254333493     1.5709168815612848    20.09975124224178  22.262075374951007 -6.01          0.0        -91.98965439590208  -80.71425439590207      11.2754                 999.0                   3.3                     -65.38805439590207      26.6016                 999.0                   29.943                  -64.28395439590207      27.7057                 999.0                   24.54                   74.73                8.4                  10.31                0.9                   0.65                  0.71                  318.18                358.33                353.42                0.319                   0.753                   0.785                   0                    0                    0                    1.0020973285166594    8498.46575325729        8543.08108013869        8661.45945858957        8.244     -4625.38       8499.857           561.0408            24.52          0                    1.685     -691.667       8542.669           410.5899            3.414          0                    2.359     -888.336       8662.571           376.5161            4.798          0                    2.365               3              -1324.89      5178.027          713.4632           24.192             0.0                  3      -0.48446517909838316    -0.725318497515651      -0.8834037601980351     -0.7593796583540751     -0.5882698061523421 0.16125673350524902     n      true       false 0.6528930664062003
  58    194.46708328080135 -3.289791879348307   5.342441124145978  1.0392110180191882 16.2 54937 18.484561920166  17.086820602417  16.4942264556885 16.2527370452881 18.3690299987793 17.0018138885498 16.4325714111328 16.2059860229492 0.7958278656006001 1.3672161102294993   17.738170547485336 17.527932319641113 16.727190055847185 16.24396659851075  15.792477188110347 17.818170547485334    17.557932319641115    16.737190055847186    16.283966598510748     15.842477188110347     -0.08280994415281384  32.49615361854384  36.124783736376884 -5.86          0.0        -92.15920201302879  200.4626979869712       292.6219                999.0                   2.015                   203.17429798697123      295.3335                999.0                   5.66                    203.9370979869712       296.0963                999.0                   5.306                   86.7                 37.32                41.69                0.91                  0.84                  0.87                  224.98                276.16                288.37                8.283                   8.359                   8.381                   0                    0                    0                    9.144760270926781     8506.13698607685        8550.64864736796        8670.64864736797        0.9696    -1114.89       8506.3             1149.902            2.402          0                    1.634     -1752.69       8550.48            1072.922            3.198          0                    1.404     -1428.97       8670.753           1017.687            2.656          0                    2.9511000000000003  3              -1951.56      5177.995          2075.296           12.928             0.0                  3      -1.4229312932370601     -1.6710639651357921     -1.7219221455070244     -1.64823445526231       -1.4965992802734325 0.15993375204467775     n      true       false 0.8340835571288991
  79    194.32308294406673 -3.602237224189047   5.337017937789121  1.0338813244942846 17.1 54937 19.5589771270752 18.0375442504883 17.3872241973877 17.1350860595703 19.45973777771   17.9645252227783 17.334264755249  17.0949287414551 0.8695964813231996 1.495212554931701    18.807886714935314 18.501169071197534 17.643855419158943 17.149024848937977 16.686886711120575 18.887886714935313    18.531169071197535    17.653855419158944    17.189024848937976     16.736886711120576     0.8338554191589438    35.62302626111375  29.283100928692644 -5.87          0.0        -93.42169936177399  -63.204099361773984     30.2176                 999.0                   1.387                   -71.20119936177399      22.2205                 999.0                   7.696                   -70.60389936177398      22.8178                 999.0                   6.407                   151.78               29.43                36.15                0.93                  0.79                  0.83                  269.71                298.18                303.08                0.856                   0.629                   0.646                   0                    0                    0                    1.1822775006397326    8498.46575325729        8542.54053962231        8662.54053962232        0.7418    -991.766       8498.559           1337.042            2.299          0                    1.716     -2201.46       8542.691           1283.095            3.137          0                    1.578     -1908.23       8662.813           1209.156            3.387          0                    1.838               3              -828.253      5172.76           1375.546           9.748000000000001  0.0                  3      -1.063818038672068      -1.3088883342541848     -1.418407222500115      -1.3075508155034672     -1.1258263139648415 0.16066708433532717     n      true       false 0.9024581909180007
  87    194.17554115520036 -3.5456347236080736  5.332074731949124  1.0349769060903629 17.5 54937 19.8432865142822 18.3258266448975 17.7898197174072 17.5887832641602 19.7487678527832 18.2562808990479 17.7393779754639 17.5505352020264 0.7057456970215021 1.4924869537352983   19.048488044738786 18.744869346618717 17.999582557678224 17.56045282363899  17.149416370391986 19.128488044738784    18.77486934661872     18.009582557678225    17.60045282363899      17.199416370391987     1.189582557678225     25.754611237601704 25.93260495977988  -5.95          0.0        -93.68519317635995  10.186506823640059      103.8717                999.0                   0.769                   3.804206823640058       97.4894                 999.0                   11.165                  6.641506823640057       100.3267                999.0                   10.33                   250.9                18.59                20.98                0.93                  0.75                  0.8                   246.53                278.46                289.04                2.941                   2.76                    2.841                   0                    0                    0                    3.717141052099881     8501.20547926428        8544.70270168782        8665.2432422042         0.8583    -588.66        8501.097           685.8663            2.486          0                    2.156     -1459.04       8544.929           676.6145            4.453          0                    1.612     -1047.29       8665.271           649.7742            3.323          0                    1.7746000000000002  3              -614.152      5174.106          1046.848           9.141              0.0                  3      -0.7247553538826428     -0.967636844045858      -1.1002205676805894     -0.9866740335318298     -0.8170935517578117 0.16095166604614258     n      true       false 0.7370433807373011
  93    194.05733308657133 -3.1506490788007864  5.3285421219789235 1.0419448189329077 17.6 54937 19.5286750793457 18.3544769287109 17.8761806488037 17.6560535430908 19.4213390350342 18.2754993438721 17.8188991546631 17.6126194000244 0.6628799438476989 1.1458396911621023   18.78688703536985  18.751012477874706 18.06228212356565  17.60234357833859  17.17221647262569  18.86688703536985     18.781012477874707    18.072282123565653    17.64234357833859      17.22221647262569      1.252282123565653     20.885401600160815 24.851559307214508 -6.08          0.0        -92.9405806217025   131.85201937829748      224.7926                999.0                   2.627                   107.7997193782975       200.7403                999.0                   15.263                  115.26611937829752      208.2067                999.0                   10.863                  82.29                12.1                 17.08                0.91                  0.64                  0.72                  278.59                254.53                250.02                6.363                   5.683                   5.894                   0                    0                    0                    6.614833176149962     8504.49315047266        8547.94594478608        8667.40540426971        1.062     -509.562       8504.451           479.8791            2.315          0                    1.713     -795.215       8548.113           464.1807            3.672          0                    1.621     -659.327       8668.596           406.6596            4.515          0                    2.2566              3              -745.928      5176.581          950.0742           11.352             0.0                  3      -0.940365276309536      -1.1840950159922763     -1.3025668212681867     -1.1904174932602047     -0.9903973540039122 0.16100182569885252     n      true       false 0.6984233856200994
  105   193.94579138188865 -3.384123650738646   5.324423333749416  1.0379405293777637 17.5 54937 19.5194511413574 18.2577724456787 17.774751663208  17.5826587677002 19.4235172271729 18.1871852874756 17.7235565185547 17.5438385009766 0.6433467864989986 1.2363319396973012   18.76025993347166  18.656150550842273 17.962790184020985 17.53340892791748  17.13131603240968  18.840259933471657    18.686150550842274    17.972790184020987    17.57340892791748      17.18131603240968      1.1527901840209864    23.939507096011816 26.493395403383087 -6.09          0.0        -93.8957265635554   205.2566734364446       299.1524                999.0                   4.634                   200.9507734364446       294.8465                999.0                   13.149                  203.6907734364446       297.5865                999.0                   10.713                  47.3                 16.37                20.68                0.82                  0.75                  0.81                  284.96                290.88                295.7                 8.467                   8.346                   8.423                   0                    0                    0                    9.507588843516714     8506.68493127825        8550.64864736796        8671.18918788434        0.9779    -611.354       8506.295           625.1862            2.239          0                    1.856     -1093.49       8550.593           589.2441            3.454          0                    1.241     -658.205       8671.191           530.3104            2.261          0                    2.3921              3              -863.725      5177.458          1106.358           10.503             0.0                  3      -1.094351755641415      -1.338958982421869      -1.427133770618101      -1.3361773660321377     -1.12269428417969   0.1609222321472168      n      true       false 0.6751136779785014
  108   193.99437476516897 -2.756138988963458   5.326851414008331  1.0488654613159312 16.4 54937 19.1531524658203 17.4762668609619 16.7888660430908 16.494514465332  19.0400142669678 17.3930206298828 16.7284889221191 16.4487323760986 0.9442882537841975 1.646993637085       18.38232395172118  17.95435317993163  17.06070037841795  16.519857158660855 16.015505580902055 18.462323951721178    17.98435317993163     17.07070037841795     16.559857158660854     16.065505580902055     0.25070037841794957   49.95998398718719  34.713109915419565 -6.19          0.0        -92.04289111880861  -116.14799111880862     -24.1051                999.0                   2.205                   -110.78239111880862     -18.7395                999.0                   5.672                   -106.93809111880861     -14.8952                999.0                   4.645                   91.47                38.29                47.51                0.96                  0.91                  0.91                  259.58                283.8                 286.92                -0.683                  -0.531                  -0.422                  0                    0                    0                    0.09626001121008206   8497.3698628545         8541.45945858956        8661.45945858957        0.8489    -2226.41       8497.406           2622.695            2.22           0                    1.995     -5091.54       8541.519           2552.601            3.541          0                    1.903     -4607.59       8661.585           2421.433            4.028          0                    1.6707              3              -1073.16      5172.302          1920.708           8.598              0.0                  3      -0.8934438617938907     -1.1393160463269936     -1.2658372111135376     -1.1468417116358964     -1.0242827734375053 0.16020056030273436     n      false      false 0.9817523956299006
  110   193.92774951387776 -3.042457458346233   5.324192231916589  1.043910869013127  16.4 54937 18.4425029754639 17.1874656677246 16.6521835327148 16.4369354248047 18.3399848937988 17.1120338439941 16.5974731445313 16.395450592041  0.7165832519531001 1.2279510498046982   17.705154800415073 17.60622570037842  16.861649208068815 16.407028770446807 15.981780662536707 17.78515480041507     17.63622570037842     16.871649208068817    16.447028770446806     16.031780662536708     0.05164920806881668   44.21538193886829  38.44476557348217  -6.16          0.0        -93.00935377156688  234.75444622843312      327.7638                999.0                   2.069                   234.1890462284331       327.1984                999.0                   9.075                   235.41174622843315      328.4211                999.0                   6.863                   92.68                24.18                33.03                0.91                  0.88                  0.9                   246.8                 290.94                297.31                9.277                   9.261                   9.295                   0                    0                    0                    10.230777760357038    8507.23287647964        8551.72972840071        8671.72972840072        1.005     -2139.59       8507.159           2128.004            2.866          0                    1.794     -3605.85       8551.51            2009.959            3.669          0                    1.342     -2534.45       8671.784           1889.174            2.711          0                    2.2067              3              -1754.2       5177.767          2343.867           10.835999999999999 0.0                  3      -1.3379131242985363     -1.585531688284327      -1.635752336436215      -1.5675987974566208     -1.4156155830078212 0.16004131936645505     n      true       false 0.750530242919897 
  123   193.7956248733628  -3.248298275824933   5.319409286653118  1.0403910542454093 17.0 54937 19.3037624359131 17.7972888946533 17.2348499298096 17.0104923248291 19.2002277374268 17.7211093902588 17.1795978546143 16.9685955047607 0.7525138854981002 1.4791183471680007   18.52168945312499  18.226640090942343 17.455449905395515 16.990900115966774 16.556542510986276 18.601689453124987    18.256640090942344    17.465449905395516    17.030900115966773     16.606542510986277     0.645449905395516     34.42382895611701  28.75239120490677  -6.19          0.0        -93.95245842562609  -45.980158425626094     47.9723                 999.0                   2.455                   -49.28825842562609      44.6642                 999.0                   8.97                    -48.44215842562609      45.5103                 999.0                   7.196                   84.01                25.59                32.89                0.96                  0.89                  0.91                  265.76                303.73                310.48                1.358                   1.265                   1.289                   0                    0                    0                    2.2682949900766594    8499.56164366008        8543.62162065507        8663.62162065508        0.8774    -1103.48       8499.352           1257.704            2.311          0                    2.12      -2555.27       8543.422           1205.259            3.932          0                    2.068     -2342.73       8663.604           1132.735            3.785          0                    2.2667              3              -918.77       5173.611          1446.421           10.167             0.0                  3      -0.6466992345056869     -0.890661796084788      -1.0241816175185143     -0.9133624335229185     -0.7855213066406224 0.16051635992431643     n      true       false 0.7867965698241974
  130   193.8134163588172  -3.1156413575182933  5.320156433160847  1.0426963614098035 16.4 54937 19.0940685272217 17.4309005737305 16.7389106750488 16.4622859954834 18.9960670471191 17.3587913513184 16.6866111755371 16.42262840271   0.9361629486083984 1.637275695800703    18.328047637939502 17.910776634216365 17.012626533508296 16.49110563278201  16.004480953216607 18.4080476379395      17.940776634216366    17.022626533508298    16.53110563278201      16.054480953216608     0.2026265335082975    45.727453460694704 35.93048844644336  -6.2           0.0        -93.53271132709587  238.99698867290414      332.5297                999.0                   2.631                   236.68738867290415      330.2201                999.0                   3.815                   236.38978867290416      329.9225                999.0                   3.349                   70.29                59.34                70.08                0.95                  0.93                  0.94                  238.79                293.09                303.12                9.412                   9.346                   9.338                   0                    0                    0                    10.230777760357038    8507.23287647964        8551.72972840071        8671.72972840072        1.029     -2285.55       8507.185           2221.167            2.609          0                    2.214     -4706.26       8551.47            2125.91             4.212          0                    1.729     -3481.52       8671.719           2013.528            3.14           0                    2.3931              3              -1809.43      5178.291          2218.257           10.072             0.0                  3      -0.8828420690859804     -1.1288186096659676     -1.247207604676522      -1.1368479680560384     -1.0180203681640632 0.16016210122680663     n      true       false 0.9686145782471023
  135   193.7115828510152  -3.2088902386758344  5.316551049690052  1.0411188236702709 17.2 54937 19.1147899627686 17.9533576965332 17.4720802307129 17.2660045623779 19.0120658874512 17.8777751922607 17.4172611236572 17.224437713623  0.6533374786376989 1.1342906951905007   18.37697307586673  18.351055908203115 17.65940399169922  17.21478151321407  16.79870584487907  18.456973075866728    18.381055908203116    17.669403991699223    17.25478151321407      16.84870584487907      0.8494039916992229    32.4037034920393   30.04995840263344  -6.23          0.0        -94.07486294155159  54.58423705844841       148.6591                999.0                   1.538                   55.8682370584484        149.9431                999.0                   15.227                  61.880137058448426      155.955                 999.0                   11.822                  147.5                13.79                17.82                0.93                  0.79                  0.85                  290.78                286.71                283.3                 4.209                   4.245                   4.415                   0                    0                    0                    4.98333871365988      8502.30136966707        8546.32432323695        8666.32432323696        0.9469    -1091.04       8502.669           1152.178            3.55           0                    1.788     -2006.57       8546.51            1122.424            4.163          0                    1.414     -1360.21       8666.405           962.2417            3.042          0                    2.5636              3              -1413.26      5175.536          1547.851           11.161             0.0                  3      -1.1098157455215434     -1.355038578918703      -1.4411841393172429     -1.3510638242364164     -1.161927835937499  0.16067952319335937     n      true       false 0.6873531341552983
  144   193.48304144569346 -3.3295035841288243  5.3085905978225725 1.0391044513990915 16.9 54937 19.0052852630615 17.6674385070801 17.133882522583  16.9362201690674 18.9082508087158 17.5960426330566 17.0820999145508 16.8969554901123 0.6990871429443004 1.3122081756591975   18.24904581069946  18.085525341033968 17.34264047622681  16.907188510894805 16.499526157379204 18.32904581069946     18.11552534103397     17.35264047622681     16.947188510894804     16.549526157379205     0.5326404762268098    39.74921382870358  33.21144381083123  -6.32          0.0        -95.05362835459036  -24.10632835459036      70.9473                 999.0                   0.783                   -22.281628354590353     72.772                  999.0                   7.68                    -18.159928354590363     76.8937                 999.0                   5.838                   263.61               28.8                 38.67                0.94                  0.89                  0.91                  263.89                291.36                294.87                2.009                   2.061                   2.177                   0                    0                    0                    3.171664079043088     8500.10958886148        8544.70270168782        8664.70270168783        0.5992    -997.732       8500.27            1665.24             2.361          0                    1.764     -2875.1        8544.271           1629.871            4.389          0                    1.317     -1967.81       8664.422           1494.512            3.473          0                    1.8796              3              -1055.17      5173.698          1722.147           10.46              0.0                  3      -1.252057627700024      -1.4984242232960177     -1.5603511763406395     -1.4859621320576717     -1.3043684418945305 0.16042611238098145     n      false      false 0.7312183380126989
  145   193.5409164855374  -3.238093897493653   5.310645031733947  1.040679344256563  16.7 54937 18.6768112182617 17.4485359191895 16.9594345092773 16.7549018859863 18.5742683410645 17.3730850219727 16.9047107696533 16.7134075164795 0.6596775054931996 1.2011833190918004   17.927340202331575 17.849285469055257 17.1499660873413   16.70702552795411  16.292492904663106 18.007340202331573    17.879285469055258    17.159966087341303    16.747025527954108     16.342492904663107     0.3399660873413026    43.174066289845804 32.87856444554719  -6.31          0.0        -94.6409306429949   -96.7855306429949       -2.1446                 999.0                   1.188                   -102.1754306429949      -7.5345                 999.0                   8.875                   -98.7182306429949       -4.0773                 999.0                   6.937                   176.95               24.48                31.55                0.95                  0.87                  0.9                   269.06                287.92                287.51                -0.061                  -0.213                  -0.115                  0                    0                    0                    0.6392687559230884    8497.91780805589        8541.99999910594        8661.99999910594        0.6496    -1280.5        8497.79            1971.163            2.189          0                    1.603     -3084.81       8541.845           1923.856            3.508          0                    1.426     -2512.92       8661.931           1761.708            3.421          0                    1.547               3              -951.724      5172.169          1838.093           8.668000000000001  0.0                  3      -1.3266603154461454     -1.573652998425976      -1.6273397419819506     -1.5567561742806804     -1.3815055498046893 0.16027197286987305     n      false      false 0.6936340332031996
