# Fibre RA                 DEC                  l                  b                  Mag  MJD   Object_ID_(SDSS)   u                g                r                i                u_{0}            g_{0}            r_{0}            i_{0}            u_{err}             g_{err}             r_{err}             i_{err}             (g-i)_{0}          (u-g)_{0}            U_(Jester_2005)    B_(Jester_2005)    V_(Jester_2005)    R_(Jester_2005)    I_(Jester_2005)    V-V_{HB}               S/N_{red}          S/N_{blue}         V_{hc}-V_{obs}       V_{hc,err}            V_{gsr}-V_{obs}     V_{rad}_(rvreid,_CaT1of3) V_{gsr}_(rvreid,_CaT1of3) V_{err}_(rvreid,_CaT1of3) V_{rad}_(rvreid,_CaT2of3) V_{gsr}_(rvreid,_CaT2of3) V_{err}_(rvreid,_CaT2of3) V_{rad}_(rvreid,_CaT3of3) V_{gsr}_(rvreid,_CaT3of3) V_{err}_(rvreid,_CaT3of3) User_shift_(rvreid,_CaT1of3) User_shift_(rvreid,_CaT2of3) User_shift_(rvreid,_CaT3of3) Fit_pixel_shift_(rvreid,_CaT1of3) Fit_pixel_shift_(rvreid,_CaT2of3) Fit_pixel_shift_(rvreid,_CaT3of3) V_{obs}_(fxcor,_CaT1of3) V_{gsr}_(fxcor,_CaT1of3) V_{rel}_(fxcor,_CaT1of3) V_{helio}_(fxcor,_CaT1of3) V_{err}_(fxcor,_CaT1of3) V_{obs}_(fxcor,_CaT2of3) V_{gsr}_(fxcor,_CaT2of3) V_{rel}_(fxcor,_CaT2of3) V_{helio}_(fxcor,_CaT2of3) V_{err}_(fxcor,_CaT2of3) V_{obs}_(fxcor,_CaT3of3) V_{gsr}_(fxcor,_CaT3of3) V_{rel}_(fxcor,_CaT3of3) V_{helio}_(fxcor,_CaT3of3) V_{err}_(fxcor,_CaT3of3) TDR_(fxcor,_CaT1of3) TDR_(fxcor,_CaT2of3) TDR_(fxcor,_CaT3of3) HGHT_(fxcor,_CaT1of3) HGHT_(fxcor,_CaT2of3) HGHT_(fxcor,_CaT3of3) FWHM_(fxcor,_CaT1of3) FWHM_(fxcor,_CaT2of3) FWHM_(fxcor,_CaT3of3) Pixel_shift_(fxcor,_CaT1of3) Pixel_shift_(fxcor,_CaT2of3) Pixel_shift_(fxcor,_CaT3of3) Interpolated_(CaT1rv) Interpolated_(CaT2rv) Interpolated_(CaT3rv) Doppler_shift         Doppler_centroid_(CaT1) Doppler_centroid_(CaT2) Doppler_centroid_(CaT3) EW_{CaT1} EW_Flux_(CaT1) EW_Centroid_(CaT1) EW_Continuum_(CaT1) EW_FWHM_(CaT1) Interpolated_(CaT1ew) EW_{CaT2} EW_Flux_(CaT2) EW_Centroid_(CaT2) EW_Continuum_(CaT2) EW_FWHM_(CaT2) Interpolated_(CaT2ew) EW_{CaT3} EW_Flux_(CaT3) EW_Centroid_(CaT3) EW_Continuum_(CaT3) EW_FWHM_(CaT3) Interpolated_(CaT3ew) EW_{MgH}            EW_Lines_(MgH) EW_Flux_(MgH) EW_Centroid_(MgH) EW_Continuum_(MgH) EW_FWHM_(MgH)      Interpolated_(MgHew) All_interpolated_ranges [Ca/H]_(V-V_{HB},_Starkenburg) [Fe/H]_(V-V_{HB},_Starkenburg) [Fe/H]_(M_{I},_Starkennburg) [Fe/H]_(M_{V},_Starkenburg) [Fe/H]_(Battaglia)  [Fe/H]_{err}_(Battaglia) Source_file                           Noise Manual_(MgH) Signal u-g                  g-i                B_{J}_-_R           g-r                 r-i                 RA2000      DEC2000     newgiants Carbon Giants supergiants
  172   193.237374904833   -3.060350930288169   5.3002564321554875 1.0438674044175045 16.8 54937 587724648725938250 18.7095603942871 17.5978088378906 17.0755577087402 16.8741893768311 18.6088237762451 17.5236873626709 17.0217990875244 16.8334255218506 0.0202564019709826  0.00502926856279373 0.00477492436766624 0.005076605360955   0.6902618408202983 1.085136413574201    17.94620040893554  17.284903182983367 17.970151710510233 16.881589584350632 16.466193885803353 0.8150017321903285     40.496913462633174 35.02855977627399  -6.515000000000001   -0.025000000000000355 -88.52224227843072  -37.6                   -126.12224227843072     0.0                     -12.1                   -100.62224227843072     25.6                    -23.4                   -111.92224227843073     26.3                    -1.1                    -1.15                   -1.21                   -4904.0                 -4922.0                 -4883.0                 999.0                   -124.98704227843072     -36.4648                999.0                   0.843                   999.0                   -127.96164227843073     -39.4394                999.0                   8.853                   999.0                   -122.81534227843073     -34.2931                999.0                   7.648                   228.32               23.57                27.46                0.93                  0.83                  0.85                  246.28                276.92                277.15                -1.033                  -1.117                  -0.971                  0                    0                    0                    -0.4467487335205078   8496.82191765308        8540.91891807318        8660.91891807318        0.5157    -920.811       8496.799           1785.554            2.09           0                    1.268     -2207.43       8541.005           1740.24             2.707          0                    1.174     -1915.49       8660.937           1630.992            2.628          0                    2.3456              3              -969.657      5171.862          1278.09            9.421              0.0                  5                       -1.5539631886951166     -1.8010402198827693     -1.9757046128875504     -1.7790661586794163     -1.5060155122152035 0.16065200138575225     night5_160409/194m2p7_faint/data.xml  false true         true   1.1117515563964986   0.7236194610594993 0.4033135986327352  0.5222511291504013  0.20136833190909798 12:52:56.97 -03:03:37.3 true      false  true   true       
  256   179.48329155776835 0.6482467412421938   4.796986468117705  1.057128470703433  15.6 54927 588848900986175548 17.0370483398438 16.4288082122803 16.8478660583496 15.6584730148315 16.9408302307129 16.3580112457275 16.7965183258057 15.6195373535156 0.0111118415370584  0.0100635467097163  0.0224442780017853  0.0105204107239842  0.7384738922118999 0.5828189849854013   0.0                0.0                0.0                0.0                0.0                -17.155149978319905    45.044422518220834 57.56735185849702  -8.21                -0.02000000000000135  -107.12101383036365 32.5                    -74.62101383036365      0.0                     63.7                    -43.42101383036365      31.2                    55.3                    -51.821013830363654     28.1                    0.896                   1.0                     1.04                    -4903.0                 -4921.0                 -4881.0                 999.0                   -60.55501383036365      46.566                  999.0                   2.236                   999.0                   -70.72531383036366      36.3957                 999.0                   9.242                   999.0                   -72.52011383036364      34.6009                 999.0                   7.669                   88.01                24.91                31.65                0.94                  0.83                  0.87                  253.37                304.95                318.8                 1.319                   1.031                   0.98                    0                    0                    0                    1.8215471506100585    8499.01369845867        8543.08108013868        8663.36986285448        0.852     -1980.56       8499.026           2324.581            2.496          0                    1.834     -3990.77       8543.06            2175.51             4.123          0                    1.468     -2962.94       8663.464           2018.939            3.218          0                    2.8043              3              -3321.58      5173.363          3474.329           10.486999999999998 0.0                  5                       -5.434604634104994      -5.733117614603504      -4.803695360966333      -5.464864257358214      -3.0                3.0                     night3_060409/180z_bright/data.xml    false false        true   0.6082401275635014   0.770335197448798  0.0                 -0.4190578460693004 1.1893930435180984  11:57:55.99 +00:38:53.7 true      false  true   true       
  312   194.1326248974717  -1.9267367438879812  5.332862933393445  1.0632391816680655 17.7 54937 587725041171824705 19.5574836730957 18.4359378814697 17.9601364135742 17.7708606719971 19.4504261016846 18.3571662902832 17.9030055999756 17.7275390625    0.0304106958210468  0.00714409584179521 0.00648153945803642 0.00777460727840662 0.6296272277831996 1.0932598114013992   18.776542625427233 18.149973030090308 18.792952365875216 17.75826831817629  17.355207061767647 1.6378023875553112     26.4990565869806   27.36421020237931  -6.305               -0.024999999999999467 -83.08272662788448  68.8                    -14.282726627884486     0.0                     102.0                   18.917273372115517      33.5                    102.0                   18.917273372115517      33.5                    1.93                    2.1                     2.1                     -4898.0                 -4916.0                 -4916.0                 999.0                   0.7028733721155191      83.7856                 999.0                   2.808                   999.0                   -16.690026627884478     66.3927                 999.0                   9.12                    999.0                   -11.349726627884479     71.733                  999.0                   7.716                   65.87                22.05                26.77                0.91                  0.81                  0.84                  239.05                267.67                272.79                2.372                   1.88                    2.031                   0                    0                    0                    2.6311235626502216    8500.10958886146        8544.16216117143        8663.62162065506        0.8117    -650.801       8500.186           801.7579            2.986          0                    1.777     -1362.08       8544.172           766.5588            3.648          0                    1.194     -841.794       8664.308           705.2793            3.164          0                    2.7729              3              -833.208      5173.613          779.371            10.125             0.0                  5                       -1.0491486805471715     -1.2927747343398082     -1.5207427155162383     -1.300250346106121      -1.0415548476644245 0.16131024191004426     night5_160409/194m2p7_faint/data.xml  false false        true   1.1215457916259979   0.665077209472603  0.39170471191401646 0.4758014678955007  0.18927574157710225 12:56:31.83 -01:55:36.3 true      false  true   true       
  165   184.41179143260342 -1.3546269262939514  4.985470144255883  1.053797231769232  16.1 54937 587724650869555297 18.2675323486328 16.9038162231445 16.3610229492188 16.1270618438721 18.1428165435791 16.8120517730713 16.2944679260254 16.0765953063965 0.0143086798489094  0.0040921806357801  0.00392811093479395 0.00407694885507226 0.7354564666748011 1.3307647705078018   17.509204177856393 17.21406425476066  17.32550559997552  16.739046649932757 16.295085544586055 0.17035562165561657    55.12712580935088  57.48912940721924  -10.54               -0.02999999999999936  -103.13738410842154 -7.26                   -110.39738410842155     0.0                     35.9                    -67.23738410842154      43.1                    2.7                     -100.43738410842154     58.7                    -0.238                  0.21                    -0.474                  -4902.0                 -4920.0                 -4881.0                 999.0                   219.53901589157846      322.6764                999.0                   0.996                   999.0                   213.26521589157846      316.4026                999.0                   10.933                  999.0                   215.32521589157847      318.4626                999.0                   7.814                   204.82               19.39                27.98                0.95                  0.89                  0.92                  261.05                283.83                288.29                9.133                   8.955                   9.014                   0                    0                    0                    10.050597588220626    8507.23287647962        8551.18918788433        8671.72972840071        0.9185    -3150.19       8506.982           3429.574            2.74           0                    2.015     -6632.57       8551.189           3291.865            4.131          0                    1.631     -4856.78       8671.396           2977.986            3.178          0                    2.3308              3              -2575.43      5177.824          3659.906           10.673             0.0                  5                       -1.0419153534639944     -1.288428547877295      -1.4030281086973855     -1.2948913433917162     -1.1577878569417785 0.1601362844973245      night5_160409/185m1p1_bright/data.xml false true         true   1.363716125488299    0.7767543792724005 0.47501760482790445 0.5427932739256995  0.233961105346701   12:17:38.83 -01:21:16.7 true      false  true   true       
  54    194.29137488672637 -3.040761503272646   5.336786203209265  1.0436957819486028 16.3 54936 587724648726396991 18.6359004974365 17.4604072570801 16.816255569458  16.2974796295166 18.5253391265869 17.379056930542  16.7572536468506 16.2527408599854 0.0199807323515415  0.0054766614921391  0.00449289754033089 0.00421335455030203 1.126316070556598  1.1462821960449006   17.958511142730707 17.830456752777135 17.921626415252717 17.04499097824101  16.31621503829961  0.7664764369328125     46.05431575867782  59.91660871578097  -5.359999999999999   -0.02999999999999936  -85.98629175365726  2.12                    -83.86629175365725      0.0                     25.7                    -60.28629175365725      23.6                    18.6                    -67.38629175365725      21.7                    0.0295                  -0.0771                 -0.0119                 -4902.0                 -4920.0                 -4880.0                 999.0                   -86.71489175365726      -0.7286                 999.0                   0.794                   999.0                   -85.22709175365725      0.7592                  999.0                   9.095                   999.0                   -84.11659175365726      1.8697                  999.0                   7.987                   252.0                24.72                29.16                0.95                  0.84                  0.88                  255.85                297.87                306.7                 -0.021                  0.021                   0.053                   0                    0                    0                    0.639268755913387     8497.91780805588        8541.99999910593        8661.99999910593        0.7728    -1826.78       8497.969           2363.986            2.477          0                    1.974     -4503.43       8542.071           2281.225            4.347          0                    1.524     -3205.13       8662.191           2103.026            3.565          0                    4.7954              3              -6417.5       5172.292          3835.46            16.037             17.836182837953857   5                       -0.9715958796614169     -1.2164491170761373     -1.4689102873214708     -1.2278788117321302     -1.05504023535972   0.16061318114954626     night4_150409/194m2p7_faint/data.xml  false false        false  1.1754932403563991   1.1629276275634979 0.7854657745361244  0.6441516876220987  0.5187759399413991  12:57:09.93 -03:02:26.7 true      false  true   true       
  110   189.9327078952075  -2.481526047335206   5.184157187674901  1.0516657157039886 16.7 54925 587725040633118768 19.2743015289307 17.6344242095947 16.9817962646484 16.7424221038818 19.097620010376  17.5044231414795 16.887508392334  16.6709270477295 0.0257987156510353  0.0052572526037693  0.00484389578923583 0.00531381415203214 0.83349609375      1.5931968688965021   18.49805341720584  18.00947469711302  18.09894910812376  17.52855686187743  17.07918270111083  0.9437991298038568     29.792616534973895 34.219877264537345 -1.9249999999999998  -0.03499999999999992  -94.4211797162052   1.08                    -93.3411797162052       0.0                     61.9                    -32.521179716205204     0.0                     61.9                    -32.521179716205204     0.0                     0.0                     0.174                   0.174                   0.0                     -4963.0                 -4963.0                 999.0                   85.7220202837948        180.1432                999.0                   1.446                   999.0                   91.2458202837948        185.667                 999.0                   10.472                  999.0                   94.0290202837948        188.4502                999.0                   8.175                   139.51               21.15                27.5                 0.96                  0.87                  0.9                   258.73                295.38                296.58                5.1                     5.256                   5.335                   0                    0                    0                    6.365543107193541     8503.39726006985        8547.75342446566        8667.94594478607        1.184     -1155.17       8503.446           975.8417            2.828          0                    2.493     -2378.56       8547.473           954.1837            5.014          0                    2.12      -1877.43       8667.568           885.5095            4.291          0                    4.245               3              -2061.58      5173.508          1187.613           20.291             0.0                  5                       -0.35589888610775566    -0.5978721705416722     -0.8022005633773012     -0.6465105556858671     -0.514506165047234  0.16075503930384308     night1_040409/190m2_faint/data.xml    false false        true   1.639877319335998    0.8920021057129013 0.48091783523559073 0.6526279449463033  0.239374160766598   12:39:43.85 -02:28:53.5 false     false  true   true       
  353   190.6822913898433  -1.3732537842136545  5.207681936776344  1.0720069229695746 16.9 54925 587724650872307761 19.1006107330322 17.7950305938721 17.2274971008301 16.9599533081055 18.9140777587891 17.6577816009521 17.1279525756836 16.8844718933105 0.024111196398735   0.00539652025327086 0.00492957653477788 0.00539928721264005 0.773309707641598  1.2562961578370029   18.364721164703358 18.119875354766876 18.226368656158478 17.608252620697062 17.130708827972462 1.0712186778385728     27.53179979587241  23.39658094679648  -1.7850000000000001  -0.03500000000000014  -89.45024278847616  2.75                    -86.70024278847616      0.0                     32.2                    -57.25024278847616      29.5                    23.9                    -65.55024278847617      26.8                    0.0474                  0.108                   0.141                   -4927.0                 -4945.0                 -4906.0                 999.0                   -88.01864278847616      1.4316                  999.0                   1.659                   999.0                   -90.00384278847616      -0.5536                 999.0                   9.913                   999.0                   -88.73074278847616      0.7195                  999.0                   8.289                   108.67               21.47                26.6                 0.93                  0.78                  0.82                  231.67                283.6                 291.32                0.041                   -0.016                  0.02                    0                    0                    0                    1.0934217770900432    8498.46575325728        8542.27397245169        8662.5405396223         0.7013    -582.985       8498.126           831.2622            2.187          0                    1.544     -1228.15       8542.192           795.3666            3.098          0                    1.444     -1106.04       8662.393           766.1658            3.363          0                    1.4031              3              -182.152      5172.367          564.8157           9.249              0.0                  5                       -1.1746630737233568     -1.4197624054090918     -1.5566247860413673     -1.4195587296165322     -1.1936248203206579 0.16085697494227086     night1_040409/190m2_faint/data.xml    false false        false  1.305580139160103    0.835077285766598  0.5116227340698138  0.5675334930419993  0.2675437927245987  12:42:43.75 -01:22:23.7 true      false  true   true       
  85    190.13416615851125 -2.574803576382504   5.191491247073946  1.0503544128023286 16.8 54925 587724649261498376 18.6126861572266 17.5347499847412 17.0544414520264 16.8333015441895 18.4293556213379 17.3998565673828 16.9566059112549 16.7591152191162 0.0163300894200802  0.00488651497289538 0.00453873816877604 0.00501545099541545 0.640741348266598  1.029499053955103    17.84326265335084  17.246171035766615 17.893251800537083 16.823876724243192 16.388314018249552 0.7381018222171782     26.470738561664653 32.92415526630866  -1.8050000000000002  -0.03500000000000014  -94.23982308137498  -8.65                   -102.88982308137498     0.0                     13.9                    -80.33982308137497      22.5                    38.3                    -55.93982308137498      39.1                    -0.277                  -0.414                  0.562                   -4927.0                 -4946.0                 -4905.0                 999.0                   0.9875769186250238      95.2274                 999.0                   2.548                   999.0                   -8.059523081374977      86.1803                 999.0                   7.659                   999.0                   -9.253023081374977      84.9868                 999.0                   8.544                   57.94                26.29                25.44                0.84                  0.72                  0.72                  191.21                266.12                287.65                2.696                   2.44                    2.406                   0                    0                    0                    2.584227472544626     8518.46575295926        8547.16845494509        8667.286929160353       0.3611    -277.291       8516.121           767.9684            1.066          0                    0.9753    -714.603       8544.556           732.6929            2.418          0                    1.064     -765.961       8664.695           720.1786            2.591          0                    1.3966              3              -493.484      5173.649          1146.152           11.842             0.0                  5                       -1.8339253903861885     -2.0822483135889684     -2.228750900824646      -2.04505478247383       -1.7048585268636427 0.16059048145777374     night1_040409/190m2_faint/data.xml    false true         true   1.0779361724854013   0.701448440551701  0.422294311523423   0.4803085327148011  0.22113990783689985 12:40:32.20 -02:34:29.3 true      false  true   true       
  23    194.6370414704444  -2.937170733912993   5.348942640181436  1.0452026343576313 17.6 54937 587724648726593624 19.3940181732178 18.2465896606445 17.7931480407715 17.5993518829346 19.2712650299072 18.1562690734863 17.7276401519775 17.5496788024902 0.0343441404402256  0.00683815451338887 0.00646048318594694 0.0069713220000267  0.6065902709961009 1.114995956420902    18.648426132202143 18.504120216369568 18.63343189239497  18.07288240432735  17.669086246490448 1.4782819140750654     23.75289456045305  29.49576240750525  -5.875               -0.025000000000000355 -84.86408265802112  -22.3                   -107.16408265802112     0.0                     26.4                    -58.46408265802112      48.7                    8.71                    -76.15408265802111      47.0                    -0.665                  -0.059                  -0.298                  -4903.0                 -4920.0                 -4881.0                 999.0                   140.7193173419789       225.5834                999.0                   2.973                   999.0                   129.8254173419789       214.6895                999.0                   8.72                    999.0                   128.10501734197888      212.9691                999.0                   8.755                   55.38                24.54                25.11                0.92                  0.71                  0.74                  213.37                283.51                291.01                6.386                   6.078                   6.029                   0                    0                    0                    6.609896719456931     8503.39726006985        8548.48648530245        8667.94594478607        0.9372    -569.825       8504.241           607.9922            2.98           0                    1.436     -843.807       8548.114           587.7362            3.094          0                    1.428     -824.253       8668.268           577.2916            3.653          0                    2.6623              3              -807.249      5175.896          959.558            13.854             0.0                  5                       -1.1484117490089074     -1.3927689275291337     -1.513155870729257      -1.3943083540378718     -1.1335558129964618 0.16118262553126006     night5_160409/194m2p7_faint/data.xml  false true         true   1.147428512573299    0.6472377777099005 0.43123781204221956 0.4534416198730007  0.19379615783689985 12:58:32.89 -02:56:13.8 true      false  true   true       
  192   184.27391658765652 -1.0962974452033172  4.97831638855342   1.0574979243042588 17.2 54927 587722981741953116 19.6689224243164 18.1003589630127 17.4586143493652 17.2154502868652 19.5497550964355 18.0126762390137 17.39501953125   17.1672286987305 0.0334587655961514  0.00651666568592191 0.00532036973163486 0.00564759317785501 0.8454475402831996 1.5370788574218004   18.90411886215211  18.46898828506472  18.560639362335223 17.983939456939723 17.530775394439722 1.4054893840153184     21.398598084921357 19.2171798139061   -5.74                -0.03000000000000025  -102.66045573138291 -1.05                   -103.71045573138291     0.0                     30.9                    -71.7604557313829       32.0                    25.9                    -76.7604557313829       27.0                    -0.0609                 0.0702                  0.199                   -4904.0                 -4923.0                 -4883.0                 999.0                   -92.71865573138291      9.9418                  999.0                   4.44                    999.0                   -90.2673557313829       12.3931                 999.0                   11.622                  999.0                   -98.04615573138291      4.6143                  999.0                   8.854                   46.3                 21.89                30.92                0.86                  0.73                  0.8                   267.42                338.7                 359.86                0.282                   0.351                   0.131                   0                    0                    0                    0.91324160496697      8498.46575325728        8541.99999910593        8662.27397245169        1.482     -758.834       8497.624           512.1747            5.567          0                    2.273     -1078.47       8542.139           474.4882            5.173          0                    1.506     -666.694       8662.595           442.6425            2.503          0                    2.9787999999999997  3              -461.967      5172.561          348.0109           7.867000000000001  0.0                  5                       -0.6649815226908428     -0.9071029326838389     -1.0942547748147926     -0.9376365067875704     -0.7514541894612865 0.16112439150721225     night3_060409/185m1_faint/data.xml    false false        true   1.5685634613037003   0.8849086761475    0.4850488281249987  0.6417446136475     0.2431640625        12:17:05.74 -01:05:46.7 true      false  true   true       
  323   194.2157077884702  -2.150339253015736   5.335496380529482  1.0592793400141018 17.0 54926 587724649800138776 19.4250030517578 17.8402919769287 17.2580471038818 17.0497493743896 19.327278137207  17.7683868408203 17.2058963775635 17.0102043151855 0.0272248163819313  0.0054370523430407  0.00506057729944587 0.00550022954121232 0.7581825256347976 1.558891296386701    18.633442115783687 18.17381645202637  18.27736747741699  17.72677192687987  17.308474197387667 1.1222174990970863     16.330952207388275 15.665248162732693 -0.375               -0.034999999999999976 -83.54702075008721  -48.5                   -132.0470207500872      0.0                     4.13                    -79.41702075008722      52.7                    8.86                    -74.68702075008721      43.5                    -1.41                   -0.692                  -0.287                  -4907.0                 -4924.0                 -4884.0                 999.0                   -160.81982075008722     -77.2728                999.0                   4.034                   999.0                   -161.8007207500872      -78.2537                999.0                   10.207                  999.0                   -163.51002075008722     -79.963                 999.0                   9.127                   47.46                23.93                28.03                0.86                  0.75                  0.8                   248.91                323.96                337.43                -2.189                  -2.216                  -2.265                  0                    0                    0                    -1.814143260316996    8495.72602725029        8539.29729652405        8659.53424644471        1.225     -366.638       8495.462           299.3361            4.505          0                    2.053     -567.146       8539.818           276.2429            4.545          0                    1.382     -361.827       8659.587           261.7981            2.949          0                    2.3983              3              -155.154      5174.783          221.708            5.878              0.0                  5                       -0.9177172838234221     -1.1615983285237772     -1.3016988144248043     -1.1766017345445856     -0.9825835522542608 0.16089777399927768     night2_050409/194m2p7_faint/data.xml  false true         true   1.584711074829098    0.7905426025391016 0.44704452514649873 0.5822448730468999  0.2082977294922017  12:56:51.77 -02:09:01.2 true      false  true   true       
  65    194.3842496264437  -3.342080007731946   5.3395128584108535 1.0383686794421336 16.8 54936 587724648189591591 18.7896385192871 17.5121726989746 16.9861259460449 16.8167533874512 18.6817817687988 17.4328117370605 16.9285678863525 16.7731075286865 0.0193479005247355  0.00497968075796962 0.00462015019729733 0.00508615002036095 0.6597042083740021 1.248970031738299    18.04375427246093  17.81254028320312  17.92733093261718  17.407924194335987 17.028551635742286 0.7721809542972764     30.333150182597258 41.24318125460256  -5.26                -0.02999999999999936  -86.64802090924513  21.6                    -65.04802090924514      0.0                     47.6                    -39.04802090924513      25.9                    42.0                    -44.64802090924513      22.6                    0.585                   0.544                   0.658                   -4901.0                 -4919.0                 -4879.0                 999.0                   -67.45502090924514      19.193                  999.0                   4.127                   999.0                   -55.10942090924513      31.5386                 999.0                   10.88                   999.0                   -55.54812090924513      31.0999                 999.0                   9.151                   57.37                24.13                29.32                0.92                  0.85                  0.87                  306.76                348.11                353.27                0.544                   0.893                   0.881                   0                    0                    0                    1.3624576727567426    8498.46575325727        8542.54053962231        8663.08108013869        0.6746    -686.032       8498.641           1016.919            2.276          0                    2.006     -1967.68       8542.846           980.8827            4.789          0                    1.512     -1330.66       8663.171           880.3231            3.41           0                    3.0664999999999996  3              -2059.86      5172.978          1702.053           10.881             20.213769103819686   5                       -0.9596448351442358     -1.2044397063417154     -1.317650013399045      -1.216580362373124      -1.0446338432698872 0.16061774476343782     night4_150409/194m2p7_faint/data.xml  false false        true   1.2774658203125      0.6954193115233984 0.4046160888671331  0.5260467529296982  0.16937255859370026 12:57:32.22 -03:20:31.5 true      false  true   true       
  236   193.51666661981628 -2.3910445523281463  5.310415100463884  1.0554687412950998 16.6 54926 587725040634691643 18.8164024353027 17.4029579162598 16.8248100280762 16.5960750579834 18.7094326019287 17.3242511749268 16.7677249908447 16.5527896881104 0.0200948398560286  0.00475433794781566 0.0046356120146811  0.00495994044467807 0.7714614868163991 1.3851814270018998   18.06092231750487  17.734065170288122 17.838435592651408 17.264744052886968 16.826009082794165 0.6832856143315027     20.961870145576228 18.7669923003128   -0.6699999999999999  -0.029999999999999916 -85.90325808889774  -71.8                   -157.70325808889774     0.0                     -45.1                   -131.00325808889775     26.7                    -50.9                   -136.80325808889773     23.3                    -2.08                   -2.09                   -2.0                    -4908.0                 -4927.0                 -4887.0                 999.0                   -155.32675808889775     -69.4235                999.0                   2.199                   999.0                   -160.81415808889773     -74.9109                999.0                   8.616                   999.0                   -159.89455808889772     -73.9913                999.0                   9.169                   91.74                25.35                24.65                0.86                  0.79                  0.83                  259.63                289.1                 299.46                -1.966                  -2.122                  -2.096                  0                    0                    0                    -1.4513146877270628   8495.72602725029        8539.83783704043        8660.0821916461         999.0     5.687E10       8519.836           -3717901.0          14368.0        0                    2.096     -963.995       8540.05            459.8334            3.914          0                    1.413     -606.134       8660.534           428.9251            2.467          0                    1.9157              3              -246.089      5173.313          354.8711           12.145             0.0                  5                       -0.9862778734858952     -1.2313716568464304     -1.3622415375676504     -1.241835325559836      -1.0736267710042489 0.1605466284914652      night2_050409/194m2p7_faint/data.xml  false false        false  1.4134445190428977   0.8068828582764027 0.46932111740115445 0.5781478881836009  0.22873497009280186 12:54:04.00 -02:23:27.8 true      false  true   true       
  38    185.4940410985857  -1.3304366481835281  5.022429212602253  1.0589043733743535 16.9 54927 587724650870079589 19.9813709259033 18.0619735717773 17.24680519104   16.9520225524902 19.8305988311768 17.9510364532471 17.1663436889648 16.8910121917725 0.0406785495579243  0.00596401328220963 0.00493652326986194 0.00532969320192933 1.0600242614745987 1.8795623779297017   19.20701917648313  18.532922916412307 18.58988924026485  17.991609840393025 17.486827201843223 1.4347392619449444     19.88969582472291  16.26960356001338  -5.109999999999999   -0.02999999999999936  -100.77404776571107 51.2                    -49.57404776571107      0.0                     68.2                    -32.57404776571107      17.0                    63.5                    -37.274047765711074     15.4                    1.43                    1.13                    1.27                    -4902.0                 -4921.0                 -4881.0                 999.0                   -71.82674776571108      28.9473                 999.0                   4.39                    999.0                   -50.442947765711075     50.3311                 999.0                   11.115                  999.0                   -55.328847765711075     45.4452                 999.0                   9.584                   27.59                22.23                27.57                0.74                  0.71                  0.78                  159.81                328.81                348.56                0.82                    1.425                   1.287                   0                    0                    0                    2.1843757232030234    8499.01369845867        8543.62162065506        8663.91780805588        0.8785    -368.621       8499.033           419.5855            1.865          0                    1.887     -761.743       8543.27            403.7207            3.495          0                    1.46      -610.712       8663.415           418.4215            2.992          0                    3.5214999999999996  3              -402.243      5182.231          252.7222           6.2014             0.0                  5                       -0.8888233153663263     -1.1319710071552327     -1.3087183361521026     -1.148958012752686      -0.9332974238363037 0.16114779140955596     night3_060409/185m1_faint/data.xml    false false        true   1.9193973541259979   1.1099510192871023 0.5413130760192821  0.8151683807373011  0.29478263854980113 12:21:58.57 -01:19:49.6 true      false  true   true       
  233   184.54408280383674 -0.7475151169953799  4.984281445329172  1.064626266117845  16.4 54927 587722982278955022 18.716968536377  17.2502193450928 16.6998329162598 16.4717674255371 18.5547504425049 17.1308612823486 16.6132640838623 16.4061260223389 0.0185581054538488  0.00432761386036873 0.00404682196676731 0.00414052233099937 0.7247352600097017 1.4238891601562997   17.938934421539344 17.564947338104265 17.674870052337667 17.09635595321652  16.658290462493817 0.5197200740177621     27.69657018477198  27.65863337187866  -5.68                -0.02999999999999936  -101.05467924025955 -11.2                   -112.25467924025955     0.0                     17.6                    -83.45467924025954      28.7                    7.51                    -93.54467924025954      27.4                    -0.349                  -0.309                  -0.329                  -4905.0                 -4923.0                 -4884.0                 999.0                   -110.73507924025955     -9.6804                 999.0                   1.865                   999.0                   -108.34397924025954     -7.2893                 999.0                   13.691                  999.0                   -109.34177924025954     -8.2871                 999.0                   9.689                   110.74               15.87                24.56                0.92                  0.7                   0.79                  265.32                294.07                315.28                -0.274                  -0.206                  -0.235                  0                    0                    0                    0.36776463190653885   8497.91780805588        8541.45945858955        8661.72602725029        1.007     -877.751       8497.682           871.441             2.453          0                    1.652     -1315.67       8541.974           796.2548            3.324          0                    1.162     -863.959       8661.808           743.5856            2.403          0                    0.12370000000000003 3              314.305       5178.821          718.2632           6.3149999999999995 0.0                  5                       -1.403657528027382      -1.6505864993394543     -1.7388802502774228     -1.6368215838623412     -1.4254868271565984 0.16041577605921423     night3_060409/185m1_faint/data.xml    false false        true   1.466749191284201    0.7784519195556996 0.46859138488774477 0.5503864288329972  0.22806549072270244 12:18:10.58 -00:44:51.1 true      false  true   true       
