oid,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,_r,_RAJ2000,_DEJ2000,mode,cl,SDSS,m_SDSS,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,RAJ2000,DEJ2000,ObsDate,Q,Separation,g-r,g-i,RA2000,DEC2000
111,162.056916667,-0.208511111111,75.7265701569,31.3241,31.3213,-106.742,1.746,5553.82,4859.02,4.49999723783,-1.10789378999,0.186242323573,2.83847,2.4E-5,162.056944,-0.208505,2,6,J104813.66-001230.6,*,,17.876,0.013,16.267,0.0040,15.646,0.0040,15.425,0.0040,15.318,0.0060,162.056938,-0.2085,2001.1455,2,2.8007653806224053E-5,0.6210003,0.842,10:48:13.66,-00:12:30.6
445,162.056916667,-0.208511111111,70.1169973013,28.431,28.4284,-109.635,2.381,5553.82,4513.64,3.90688815286,-0.972789831657,1.99090320264E-4,4.65789,2.4E-5,162.056944,-0.208505,2,6,J104813.66-001230.6,*,,17.876,0.013,16.267,0.0040,15.646,0.0040,15.425,0.0040,15.318,0.0060,162.056938,-0.2085,2001.1455,2,2.8007653806224053E-5,0.6210003,0.842,10:48:13.66,-00:12:30.6
781,162.0585,-2.62225833333,30.6253074163,83.2545,83.2474,-61.9172,6.256,4602.9,4405.95,4.40968392713,-1.57675429157,0.321831996288,3.25248,2.5E-5,162.058525,-2.622258,1,6,J104814.04-023720.1,,,20.05,0.052,18.312,0.0070,17.552,0.0060,17.233,0.0060,17.03,0.013,162.058525,-2.622259,2000.1734,1,2.4976046176592856E-5,0.7600002,1.0790005,10:48:14.04,-02:37:20.1
811,162.061166667,-2.49464444444,25.6360107585,36.9036,36.9005,-107.891,7.165,0.0,4907.27,4.99999961659,-1.55277848367,2.70393810312E-4,3.15805,5.2E-5,162.061219,-2.494644,1,6,J104814.69-022940.7,,,19.889,0.036,18.451,0.0070,17.894,0.0060,17.669,0.0070,17.562,0.017,162.061219,-2.494645,2000.116,3,5.22852927063222E-5,0.5570011,0.7819996,10:48:14.68,-02:29:40.7
245,162.061791667,0.105780555556,70.9148539018,-3.2808,-3.2805,-140.394,10.019,6106.92,5250.0,5.0,-0.525,0.0,42.418,4.6E-5,162.061839,0.105784,1,6,J104814.84+000620.8,,,18.074,0.014,16.488,0.0040,15.881,0.0040,15.645,0.0040,15.54,0.0060,162.061838,0.105781,2001.1455,3,4.7458080903291335E-5,0.6070013,0.8430004,10:48:14.83,+00:06:20.8
585,162.061791667,0.105780555556,66.3899023995,-1.9919,-1.9918,-139.105,10.475,6106.92,5250.0,5.0,-0.5,0.0,80.5121,4.6E-5,162.061839,0.105784,1,6,J104814.84+000620.8,,,18.074,0.014,16.488,0.0040,15.881,0.0040,15.645,0.0040,15.54,0.0060,162.061838,0.105781,2001.1455,3,4.7458080903291335E-5,0.6070013,0.8430004,10:48:14.83,+00:06:20.8
223,162.065875,-0.0331722222222,87.6835783491,22.221,22.219,-115.307,9.821,4291.32,4460.56,4.71796768938,-0.386252554649,6.22217683276E-4,102.332,2.4E-5,162.065899,-0.033171,1,6,J104815.81-000159.4,,,19.046,0.02,16.607,0.0040,15.58,0.0040,15.218,0.0040,15.023,0.0050,162.065899,-0.033171,1999.2205,3,2.4031097222304627E-5,1.0270004,1.3889999,10:48:15.81,-00:01:59.4
459,162.065875,-0.0331722222222,83.7098259522,20.9413,20.9395,-116.586,2.084,4291.32,4403.76,4.99999260841,-0.483157290937,1.23085985107E-6,4.27494,2.4E-5,162.065899,-0.033171,1,6,J104815.81-000159.4,,,19.046,0.02,16.607,0.0040,15.58,0.0040,15.218,0.0040,15.023,0.0050,162.065899,-0.033171,1999.2205,3,2.4031097222304627E-5,1.0270004,1.3889999,10:48:15.81,-00:01:59.4
89,162.066625,-0.552872222222,52.2843996548,18.5116,18.5099,-120.569,8.256,4716.7,5093.46,4.99896241193,-0.500059955151,3.12729573645E-5,39.404,2.8E-5,162.066653,-0.552873,1,6,J104815.99-003310.3,,,18.733,0.018,16.974,0.0040,16.321,0.0040,16.067,0.0040,15.95,0.0070,162.066653,-0.552872,1999.2205,3,2.8009497373729112E-5,0.6530018,0.9070015,10:48:15.99,-00:33:10.3
436,162.066625,-0.552872222222,47.67723667,17.5723,17.5707,-121.509,3.572,4716.7,4539.1,4.20078969324,-0.984444871857,1.45190234146E-4,46.8662,2.8E-5,162.066653,-0.552873,1,6,J104815.99-003310.3,,,18.733,0.018,16.974,0.0040,16.321,0.0040,16.067,0.0040,15.95,0.0070,162.066653,-0.552872,1999.2205,3,2.8009497373729112E-5,0.6530018,0.9070015,10:48:15.99,-00:33:10.3
253,162.067958333,0.17745,54.0571585602,55.1064,55.1014,-81.7884,10.033,5061.05,5088.82,4.54291811101,-0.467650965338,1.63072805673E-4,27.6743,2.4E-5,162.067985,0.17745,1,6,J104816.31+001038.8,,,19.153,0.026,17.169,0.0040,16.472,0.0040,16.184,0.0040,16.045,0.0080,162.067982,0.17745,2001.1455,3,2.666687205593758E-5,0.6970005,0.9850006,10:48:16.31,+00:10:38.8
597,162.067958333,0.17745,50.6212551663,57.9886,57.9834,-78.9064,9.621,5061.05,5140.31,4.83365947514,-0.666123982783,3.37853637642E-5,30.0635,2.4E-5,162.067985,0.17745,1,6,J104816.31+001038.8,,,19.153,0.026,17.169,0.0040,16.472,0.0040,16.184,0.0040,16.045,0.0080,162.067982,0.17745,2001.1455,3,2.666687205593758E-5,0.6970005,0.9850006,10:48:16.31,+00:10:38.8
943,162.07375,-2.36709722222,27.0019846999,20.601,20.5993,-123.807,10.12,0.0,5273.16,4.95256309844,-0.88344824395,6.69288273871E-4,59.0379,2.6E-5,162.073776,-2.367097,1,6,J104817.70-022201.5,,,19.935,0.036,18.479,0.0070,17.94,0.0060,17.735,0.0070,17.646,0.017,162.073776,-2.367097,2000.116,3,2.597876498186362E-5,0.53899956,0.7439995,10:48:17.70,-02:22:01.5
260,162.074666667,0.553786111111,32.9889988913,22.6962,22.6942,-113.051,10.852,4248.7,5750.0,4.725,0.0,0.0,11.1624,3.5E-5,162.074704,0.553787,1,6,J104817.92+003313.6,,,19.13,0.024,17.653,0.0050,17.133,0.0050,16.917,0.0050,16.83,0.011,162.074702,0.553787,2001.1455,3,3.7341837290547246E-5,0.52000046,0.73600006,10:48:17.92,+00:33:13.6
606,162.0755,0.709194444444,38.0938124871,2870.23,2869.97,2734.7,10.521,4345.52,5729.47,2.03744344782,-5.49981307912,0.4,15.8206,2.7E-5,162.075524,0.709184,1,6,J104818.12+004233.1,,,18.802,0.018,17.306,0.0050,16.681,0.0040,16.44,0.0050,16.328,0.0080,162.075527,0.709194,1999.2205,3,2.6172469668668116E-5,0.625,0.8659992,10:48:18.12,+00:42:33.1
113,162.081791667,-0.0239,36.8436522607,22.5198,22.5178,-114.96,2.587,3731.37,5750.0,5.0,-1.54462503735,0.4,2.08389,2.1E-5,162.081813,-0.023901,1,6,J104819.63-000126.0,,,18.691,0.017,17.841,0.0060,17.167,0.0050,17.035,0.0050,16.99,0.011,162.081813,-0.023901,1999.2205,3,2.1356423161845666E-5,0.6739998,0.80599976,10:48:19.63,-00:01:26.0
434,162.081791667,-0.0239,34.9494813632,28.0542,28.0517,-109.426,3.246,3731.37,4990.06,3.50014063914,-2.07854153542,0.399030095898,4.26305,2.1E-5,162.081813,-0.023901,1,6,J104819.63-000126.0,,,18.691,0.017,17.841,0.0060,17.167,0.0050,17.035,0.0050,16.99,0.011,162.081813,-0.023901,1999.2205,3,2.1356423161845666E-5,0.6739998,0.80599976,10:48:19.63,-00:01:26.0
952,162.085833333,-1.53571111111,31.2058120205,94.0188,94.0108,-47.9521,9.581,4390.62,4816.44,0.509078425085,-2.00003663276,0.399962730922,13.7198,4.4E-5,162.085877,-1.535711,1,6,J104820.61-013208.5,,,20.147,0.042,18.307,0.0070,17.558,0.0050,17.217,0.0060,17.032,0.011,162.085877,-1.535711,2000.116,3,4.365145688539427E-5,0.74899864,1.0900002,10:48:20.60,-01:32:08.6
951,162.086958333,-1.81685833333,30.7564581315,27.2522,27.2499,-115.536,8.922,3852.36,5052.73,4.96921774949,-0.500093533195,7.70110319811E-5,11.9673,4.4E-5,162.087002,-1.816859,1,6,J104820.88-014900.6,,,20.428,0.069,18.473,0.0080,17.765,0.0060,17.52,0.0070,17.453,0.016,162.087002,-1.816859,2000.1734,1,4.365013885016807E-5,0.7080002,0.9529991,10:48:20.87,-01:49:00.7
604,162.087,0.442894444444,28.8352104267,256.434,256.411,120.346,7.207,3918.46,4000.18,1.94848047487,-3.50084709563,0.399967171376,18.9363,4.3E-5,162.087045,0.442895,1,6,J104820.89+002634.4,,,19.451,0.03,18.038,0.0060,17.443,0.0050,17.19,0.0060,17.056,0.013,162.087043,0.442894,2001.1455,3,4.500208490885402E-5,0.5949993,0.8479996,10:48:20.88,+00:26:34.4
262,162.087791667,0.304002777778,41.0621633298,205.083,205.065,68.582,11.066,4676.29,6955.13,4.99988055758,0.00944423505916,0.0267371197828,13.4465,1.6E-5,162.087804,0.303999,1,6,J104821.07+001814.4,,,18.642,0.016,17.338,0.0050,16.767,0.0050,16.552,0.0050,16.426,0.0090,162.087808,0.304002,1999.2205,3,1.2898457803906666E-5,0.57099915,0.7859993,10:48:21.07,+00:18:14.4
941,162.089083333,-2.31801944444,26.578524004,18.795,18.7934,-125.45,9.322,3252.85,4607.1,4.9220198569,-1.0000082551,1.55258921674E-4,54.9626,4.0E-5,162.089123,-2.318019,1,6,J104821.39-021904.8,,,20.691,0.062,18.811,0.0080,18.106,0.0070,17.86,0.0070,17.717,0.018,162.089123,-2.318019,2000.116,3,3.963703324053124E-5,0.7049999,0.9510002,10:48:21.38,-02:19:04.9
950,162.090083333,-1.63070555556,28.4212307514,98.6561,98.6477,-43.5886,8.771,3533.63,5500.0,3.675,-1.0,0.0,11.8379,4.5E-5,162.090128,-1.630707,1,6,J104821.63-013750.5,,,19.444,0.026,18.147,0.0060,17.611,0.0050,17.391,0.0060,17.284,0.013,162.090128,-1.630707,2000.116,3,4.467226867811766E-5,0.5359993,0.7559986,10:48:21.62,-01:37:50.5
948,162.090958333,-1.97083333333,28.9769416428,82.3015,82.2945,-60.9361,8.801,3245.55,5000.0,4.5,-1.5,0.0,13.549,4.9E-5,162.091006,-1.970833,1,6,J104821.84-015815.0,,,19.873,0.036,18.47,0.0080,17.848,0.0080,17.595,0.0080,17.471,0.018,162.091007,-1.970834,2000.116,3,4.763996935094091E-5,0.62199974,0.875,10:48:21.83,-01:58:15.0
780,162.091666667,-3.38128055556,23.2925544074,90.0757,90.068,-57.2352,5.378,4676.58,4653.23,3.2636662912,-1.37457095413,0.399997995621,6.68295,5.4E-5,162.091721,-3.38128,1,6,J104822.01-032252.6,,,20.013,0.051,18.428,0.0080,17.849,0.0060,17.64,0.0070,17.6,0.019,162.091721,-3.38128,2000.1734,1,5.424125965951367E-5,0.57899857,0.7880001,10:48:22.00,-03:22:52.6
114,162.092958333,-0.0366777777778,58.9910892288,27.9053,27.9028,-109.599,2.205,4669.99,4439.3,4.36906916489,-0.99047208602,0.21650646577,1.61856,3.4E-5,162.092986,-0.036685,1,6,J104822.31-000212.0,,,19.492,0.026,17.274,0.0050,16.311,0.0040,15.976,0.0040,15.767,0.0070,162.092992,-0.036679,1999.2205,3,2.859410896721203E-5,0.96299934,1.2980003,10:48:22.31,-00:02:12.0
419,162.092958333,-0.0366777777778,53.9988516226,27.5039,27.5015,-110.0,5.579,4669.99,4370.03,3.99999895175,-1.34743993885,0.391850423718,6.3014,3.4E-5,162.092986,-0.036685,1,6,J104822.31-000212.0,,,19.492,0.026,17.274,0.0050,16.311,0.0040,15.976,0.0040,15.767,0.0070,162.092992,-0.036679,1999.2205,3,2.859410896721203E-5,0.96299934,1.2980003,10:48:22.31,-00:02:12.0
855,162.095666667,-2.42848611111,32.0525253277,-26.4807,-26.4784,-171.034,5.922,5073.77,4749.75,4.50023643446,-0.845059015611,0.270375982125,3.87452,1.8E-5,162.095685,-2.428488,1,6,J104822.96-022542.5,,,20.624,0.058,18.434,0.0080,17.607,0.0070,17.299,0.0080,17.166,0.014,162.095685,-2.428488,2000.116,3,1.8413673083048503E-5,0.82699966,1.1350002,10:48:22.96,-02:25:42.5
87,162.0965,-0.762186111111,50.0589776675,-9.048,-9.0472,-148.711,1.93,4833.7,4750.14,2.5000244582,-2.23831778302,0.366779465738,1.00171,4.4E-5,162.096544,-0.762185,1,6,J104823.17-004543.8,,,18.244,0.017,16.959,0.0040,16.431,0.0040,16.209,0.0040,16.085,0.0070,162.096544,-0.762186,2001.1455,2,4.401013510666968E-5,0.5279999,0.75,10:48:23.16,-00:45:43.9
88,162.098166667,-0.102644444444,61.4775429019,12.2409,12.2398,-125.453,1.963,0.0,4798.83,4.99999790067,-0.695100685013,0.00211311642007,1.84483,2.5E-5,162.098192,-0.102644,1,6,J104823.56-000609.5,,,19.236,0.023,17.12,0.0050,16.337,0.0040,15.999,0.0040,15.898,0.0070,162.098192,-0.102644,1999.2205,3,2.5336857734548002E-5,0.78300095,1.1210012,10:48:23.56,-00:06:09.5
433,162.098583333,-0.103122222222,77.3963646796,70.906,70.8997,-66.7938,8.625,4626.11,5032.65,4.99999905156,-1.52574975671,0.282960046529,2.47766,3.9E-5,162.098623,-0.103123,1,6,J104823.66-000611.2,,,18.124,0.012,16.535,0.0040,15.752,0.0040,15.489,0.0040,15.271,0.0060,162.098622,-0.103122,1999.2205,3,3.967456024533232E-5,0.783,1.0459995,10:48:23.66,-00:06:11.2
263,162.10175,0.573880555556,39.9939234887,45.5911,45.587,-90.0625,7.699,4991.32,4761.86,4.99997867176,-0.350824996407,2.92568873254E-4,14.081,1.7E-5,162.101769,0.573881,1,6,J104824.42+003425.9,,,19.788,0.037,17.46,0.0050,16.588,0.0040,16.318,0.0040,16.189,0.0070,162.101767,0.57388,2001.1455,3,1.9004244612702116E-5,0.87199974,1.1419983,10:48:24.42,+00:34:26.0
605,162.10175,0.573880555556,43.1169539313,47.7942,47.7899,-87.8596,7.638,4991.32,4750.0,5.0,-0.5,2.5E-4,17.5731,1.7E-5,162.101769,0.573881,1,6,J104824.42+003425.9,,,19.788,0.037,17.46,0.0050,16.588,0.0040,16.318,0.0040,16.189,0.0070,162.101767,0.57388,2001.1455,3,1.9004244612702116E-5,0.87199974,1.1419983,10:48:24.42,+00:34:26.0
85,162.103458333,-0.0235472222222,61.2809770997,-19.5749,-19.5731,-157.022,2.263,4289.34,4590.77,4.99999667781,-0.587239185023,3.77931519979E-5,1.67643,1.8E-5,162.103476,-0.023548,1,6,J104824.83-000124.7,,,19.473,0.026,17.206,0.0050,16.293,0.0040,15.974,0.0040,15.784,0.0070,162.103476,-0.023546,1999.2205,3,1.7684110810563503E-5,0.9130001,1.2319994,10:48:24.83,-00:01:24.8
779,162.103583333,-3.14681111111,19.4541352649,85.2913,85.284,-61.3328,7.88,0.0,4746.44,4.99971748366,-2.02363826414,7.33902361199E-5,6.23404,2.0E-5,162.103603,-3.146811,1,6,J104824.86-030848.5,,,20.229,0.048,18.814,0.0090,18.217,0.0070,17.956,0.0080,17.77,0.018,162.103603,-3.146812,2000.116,3,1.9637659530341892E-5,0.5970001,0.8579998,10:48:24.86,-03:08:48.5
953,162.104416667,-1.83251944444,44.2358417166,16.7466,16.7452,-126.064,9.865,5459.29,4978.41,4.9999631828,-0.932481312627,4.6545441102E-4,17.8484,5.4E-5,162.104471,-1.832521,1,6,J104825.07-014957.0,,,18.948,0.023,17.427,0.0050,16.819,0.0040,16.594,0.0040,16.503,0.0090,162.104471,-1.832521,2000.1734,1,5.432748725277804E-5,0.6079998,0.8330002,10:48:25.06,-01:49:57.1
774,162.106541667,-3.01740277778,25.342421792,52.3183,52.3138,-93.9278,4.554,3156.85,5250.48,4.9422608714,-1.65717601785,0.376553581564,2.63245,4.0E-5,162.106583,-3.017404,1,6,J104825.58-030102.6,,,19.58,0.042,18.187,0.0060,17.678,0.0060,17.488,0.0060,17.457,0.016,162.106582,-3.017404,2000.1734,1,4.129378732275271E-5,0.5090008,0.6989994,10:48:25.57,-03:01:02.7
956,162.107,-2.05005,38.6115881094,114.657,114.647,-28.7936,10.243,10720.0,7250.0,5.0,0.0,0.4,12.6927,3.1E-5,162.107031,-2.050051,1,6,J104825.68-020300.1,,,19.505,0.028,17.685,0.0050,17.063,0.0050,16.905,0.0050,16.869,0.011,162.107031,-2.050051,2000.116,3,3.0996293897002776E-5,0.62199974,0.7799988,10:48:25.68,-02:03:00.2
954,162.11025,-1.63578611111,18.1753577112,55.4295,55.4248,-86.8005,10.751,0.0,4750.0,5.0,-2.0,0.4,12.693,3.6E-5,162.110286,-1.635787,1,6,J104826.46-013808.8,,,19.868,0.041,18.65,0.0080,18.124,0.0070,17.976,0.0080,17.83,0.019,162.110286,-1.635787,2000.116,3,3.5996306047942474E-5,0.52599907,0.6739998,10:48:26.46,-01:38:08.8
261,162.113875,0.324316666667,50.5130380852,28.9763,28.9736,-107.414,9.527,4880.31,4527.08,4.99998126833,-0.701327783237,2.35584395238E-5,21.0314,5.0E-5,162.11392,0.324315,1,6,J104827.34+001927.5,,,19.219,0.023,17.288,0.0050,16.477,0.0040,16.194,0.0040,16.031,0.0080,162.113925,0.324317,1999.2205,3,4.5030133230814674E-5,0.8110008,1.0939999,10:48:27.33,+00:19:27.5
593,162.113875,0.324316666667,48.3929810534,25.8801,25.8778,-110.51,9.322,4880.31,4556.18,4.74345023099,-1.05862121292,0.252254041612,23.3124,5.0E-5,162.11392,0.324315,1,6,J104827.34+001927.5,,,19.219,0.023,17.288,0.0050,16.477,0.0040,16.194,0.0040,16.031,0.0080,162.113925,0.324317,1999.2205,3,4.5030133230814674E-5,0.8110008,1.0939999,10:48:27.33,+00:19:27.5
264,162.115875,0.923333333333,27.417130332,263.414,263.391,128.82,11.691,4894.92,4623.65,2.9940948878,-1.74992189562,4.01026491564E-7,8.62983,2.0E-5,162.115899,0.923337,1,6,J104827.81+005524.0,,,19.325,0.03,17.894,0.0060,17.335,0.0050,17.115,0.0060,16.982,0.013,162.115895,0.923335,2001.1455,3,2.42753964539552E-5,0.559,0.7789993,10:48:27.81,+00:55:24.0
960,162.116833333,-2.21067777778,40.7862200635,-27.5618,-27.5594,-171.456,8.319,6119.5,5311.97,4.99999789881,-0.804796733192,0.19700095593,12.1137,2.4E-5,162.116857,-2.210677,1,6,J104828.04-021238.4,,,19.373,0.031,17.736,0.0050,17.088,0.0050,16.85,0.0050,16.775,0.012,162.116857,-2.210677,2000.1734,1,2.366217207934066E-5,0.6480007,0.8859997,10:48:28.04,-02:12:38.4
265,162.119666667,0.397805555556,24.463857968,-1.5177,-1.5175,-137.676,8.616,3777.78,5249.51,4.32907338343,-0.356899819366,4.8990809813E-4,6.77074,2.7E-5,162.119694,0.397805,1,6,J104828.72+002352.1,,,19.487,0.027,18.001,0.0060,17.402,0.0050,17.202,0.0060,17.086,0.013,162.119694,0.397805,1999.2205,3,2.733798673309534E-5,0.598999,0.7989998,10:48:28.72,+00:23:52.1
777,162.120833333,-2.68176111111,36.2374616314,105.352,105.343,-39.9138,4.937,4990.16,5285.97,5.0,-1.5375,0.4,2.932,2.5E-5,162.120859,-2.681762,1,6,J104829.00-024054.3,,,19.18,0.027,17.758,0.0050,17.203,0.0050,17.012,0.0050,16.952,0.012,162.120858,-2.681762,2000.1734,1,2.5654294096372796E-5,0.5550003,0.7460003,10:48:29.00,-02:40:54.3
608,162.123791667,0.909527777778,39.8171679097,74.8885,74.8818,-59.7209,10.266,5076.11,5000.0,4.5,-1.0,0.4,17.2978,5.0E-5,162.123848,0.909526,1,6,J104829.72+005434.3,,,19.564,0.034,17.494,0.0050,16.671,0.0040,16.386,0.0040,16.214,0.0080,162.123842,0.909528,2001.1455,3,5.635395089806171E-5,0.82299995,1.1079998,10:48:29.71,+00:54:34.3
741,162.124375,-2.42136666667,27.8608044799,130.673,130.662,-13.8366,5.073,3261.88,5060.79,4.49311798267,-1.99318065241,0.39999643717,3.9996,4.1E-5,162.124416,-2.421366,1,6,J104829.86-022516.9,,,19.319,0.024,18.056,0.0060,17.56,0.0050,17.358,0.0060,17.29,0.013,162.124416,-2.421366,2000.116,3,4.096881753335554E-5,0.4960003,0.69799995,10:48:29.85,-02:25:16.9
86,162.124916667,-0.186233333333,68.6669757923,170.814,170.799,32.8902,1.514,4580.67,4269.59,1.03916427973,-2.31744741282,0.249602463089,1.60087,1.5E-5,162.124932,-0.186235,1,6,J104829.98-001110.4,,,18.754,0.017,16.778,0.0040,15.963,0.0040,15.621,0.0040,15.406,0.0060,162.124932,-0.186234,1999.2205,3,1.5423235161788762E-5,0.8149996,1.1569996,10:48:29.98,-00:11:10.4
428,162.124916667,-0.186233333333,66.2307791988,172.482,172.467,34.5578,2.174,4580.67,4460.17,0.596672137368,-2.05392800822,0.399978313572,2.51825,1.5E-5,162.124932,-0.186235,1,6,J104829.98-001110.4,,,18.754,0.017,16.778,0.0040,15.963,0.0040,15.621,0.0040,15.406,0.0060,162.124932,-0.186234,1999.2205,3,1.5423235161788762E-5,0.8149996,1.1569996,10:48:29.98,-00:11:10.4
614,162.125,0.407316666667,38.5328973695,147.817,147.804,11.6806,9.875,5008.54,5098.08,4.99989302646,-0.499084113682,3.65717013459E-5,13.6398,3.9E-5,162.125038,0.407314,1,6,J104830.00+002426.3,,,19.373,0.026,17.523,0.0050,16.828,0.0050,16.599,0.0050,16.471,0.0090,162.125039,0.407316,1999.2205,3,3.80924945017298E-5,0.6950016,0.9239998,10:48:30.00,+00:24:26.3
607,162.12625,0.699586111111,51.9076469183,-13.8511,-13.8499,-149.087,10.644,4584.83,4757.68,4.9999609558,-0.690430003528,1.45276146975E-7,18.6115,2.1E-5,162.12627,0.699586,1,6,J104830.30+004158.5,,,18.772,0.017,16.79,0.0040,16.003,0.0040,15.716,0.0040,15.569,0.0060,162.126271,0.699586,1999.2205,3,1.9998817822699628E-5,0.78700066,1.0740013,10:48:30.30,+00:41:58.5
73,162.128041667,-0.1309,43.5601453979,-23.7884,-23.7862,-161.525,5.212,5026.26,5250.0,5.0,-1.51435799003,0.4,4.47933,2.5E-5,162.128067,-0.1309,1,6,J104830.73-000751.2,,,19.025,0.019,17.534,0.0050,16.891,0.0050,16.674,0.0050,16.553,0.0090,162.128067,-0.130899,1999.2205,3,2.533293386211881E-5,0.64299965,0.8600006,10:48:30.73,-00:07:51.2
408,162.128041667,-0.1309,39.3110980101,-21.4047,-21.4028,-159.142,3.019,5026.26,4942.21,4.54540455147,-1.58839523178,0.273261107713,2.54675,2.5E-5,162.128067,-0.1309,1,6,J104830.73-000751.2,,,19.025,0.019,17.534,0.0050,16.891,0.0050,16.674,0.0050,16.553,0.0090,162.128067,-0.130899,1999.2205,3,2.533293386211881E-5,0.64299965,0.8600006,10:48:30.73,-00:07:51.2
83,162.128958333,-0.610627777778,71.9214048567,-20.9951,-20.9932,-160.164,2.456,4926.5,4917.6,4.99999958466,-0.464169094429,5.4038270275E-4,2.87198,2.3E-5,162.128981,-0.610626,1,6,J104830.95-003638.2,,,18.369,0.015,16.363,0.0040,15.608,0.0040,15.357,0.0040,15.245,0.0050,162.128981,-0.610627,1999.2205,3,2.2735325551265797E-5,0.75500107,1.0060005,10:48:30.95,-00:36:38.3
431,162.128958333,-0.610627777778,68.2997775922,-21.5094,-21.5074,-160.678,2.347,4926.5,4889.92,4.84826008111,-0.690014569166,0.121366456211,2.91854,2.3E-5,162.128981,-0.610626,1,6,J104830.95-003638.2,,,18.369,0.015,16.363,0.0040,15.608,0.0040,15.357,0.0040,15.245,0.0050,162.128981,-0.610627,1999.2205,3,2.2735325551265797E-5,0.75500107,1.0060005,10:48:30.95,-00:36:38.3
609,162.130166667,0.961908333333,39.9966398735,85.0133,85.0057,-49.4294,9.527,0.0,6500.0,5.0,-0.5,0.4,13.9235,3.1E-5,162.130198,0.961908,1,6,J104831.24+005742.8,,,18.603,0.022,17.033,0.0050,16.554,0.0040,16.262,0.0040,16.352,0.0090,162.130198,0.961908,2001.1455,3,3.1330357750339816E-5,0.4790001,0.7710018,10:48:31.24,+00:57:42.9
778,162.130458333,-3.2629,30.6786032403,-37.0337,-37.0305,-183.945,4.63,7844.09,5060.58,5.0,-1.55625,0.4,2.45368,3.6E-5,162.130494,-3.2629,1,6,J104831.31-031546.4,,,20.738,0.073,17.97,0.0060,17.274,0.0050,17.05,0.0050,16.926,0.01,162.130494,-3.2629,2000.116,3,3.560917956021398E-5,0.69599915,0.9200001,10:48:31.31,-03:15:46.4
955,162.130875,-1.55735,20.9860546494,204.555,204.537,62.5688,8.891,0.0,7486.34,4.99999995879,-0.689939978337,4.91695774787E-4,7.548,3.8E-5,162.130913,-1.557349,1,6,J104831.41-013326.4,,,20.081,0.04,18.752,0.0080,18.272,0.0070,18.057,0.0090,17.961,0.021,162.130913,-1.557349,2000.116,3,3.799912411259406E-5,0.48000145,0.6950016,10:48:31.41,-01:33:26.5
267,162.131833333,0.302144444444,58.6976672253,19.9433,19.9415,-116.49,10.624,4669.83,5069.43,4.99995240927,-0.310633678368,9.29298485082E-4,26.7437,4.9E-5,162.131882,0.302145,1,6,J104831.65+001807.7,,,18.931,0.02,16.849,0.0050,16.026,0.0040,15.747,0.0040,15.597,0.0070,162.131882,0.302145,1999.2205,3,4.8669494201715105E-5,0.82300186,1.1020012,10:48:31.64,+00:18:07.7
612,162.132708333,0.671233333333,34.6468582293,50.2179,50.2134,-85.1013,9.837,4438.55,5443.13,4.86468608434,-0.38264084813,0.396706334289,14.5389,5.1E-5,162.132756,0.671234,1,6,J104831.86+004016.4,,,19.616,0.028,17.499,0.0050,16.646,0.0040,16.338,0.0040,16.189,0.0070,162.132759,0.671232,1999.2205,3,4.766839101689259E-5,0.85300064,1.1610012,10:48:31.85,+00:40:16.4
602,162.13275,0.301908333333,78.4425359439,23.3234,23.3213,-113.11,9.776,5079.09,5072.29,4.99945112882,-0.623595849767,3.96163450716E-7,57.9317,4.0E-5,162.13279,0.301908,1,6,J104831.87+001806.8,,,17.86,0.011,16.154,0.0040,15.439,0.0040,15.228,0.0040,15.13,0.0060,162.13279,0.301908,1999.2205,3,4.0000833579390616E-5,0.7149992,0.92599964,10:48:31.86,+00:18:06.9
284,162.132791667,0.0599083333333,52.3221422286,249.966,249.944,112.784,9.541,5323.48,4500.01,8.02181549682E-4,-2.10149450707,0.317063028534,23.5514,1.6E-5,162.132808,0.05991,1,6,J104831.87+000335.6,,,18.687,0.02,17.175,0.0040,16.558,0.0040,16.293,0.0050,16.143,0.0090,162.132808,0.059909,2001.1455,3,1.6417806692698466E-5,0.6169987,0.88199997,10:48:31.87,+00:03:35.7
625,162.132791667,0.0599083333333,45.8182990553,247.643,247.621,110.461,8.166,5323.48,5500.01,3.09899146875,-0.558572790537,1.39220001904E-4,22.0433,1.6E-5,162.132808,0.05991,1,6,J104831.87+000335.6,,,18.687,0.02,17.175,0.0040,16.558,0.0040,16.293,0.0050,16.143,0.0090,162.132808,0.059909,2001.1455,3,1.6417806692698466E-5,0.6169987,0.88199997,10:48:31.87,+00:03:35.7
957,162.134625,-1.94411388889,55.4407841033,26.9173,26.915,-116.181,10.34,4188.47,5250.0,5.0,-1.0,0.4,24.5304,3.7E-5,162.134662,-1.944113,1,6,J104832.31-015638.8,,,19.292,0.024,17.326,0.0050,16.528,0.0040,16.244,0.0040,16.064,0.0080,162.134662,-1.944113,2000.116,3,3.698938452705425E-5,0.79800034,1.0820007,10:48:32.31,-01:56:38.8
