# oid   ra              dec                verr     vgsr                  ew        b                    l                    u           g           r_cone       i            z            err_u         err_g         err_r         err_i         err_z         dered_u     dered_g     dered_r      dered_i      dered_z     
  802   162.03475       -2.5578            14.375   -104.3390996520996    0.3826    48.0010400659235     253.02120489638583   19.875507   18.406433   17.84946     17.654533    17.542593    0.04429772    0.0072729113  0.0063416017  0.007098179   0.018049713   19.64721    18.238453   17.727629    17.562151    17.477093   
  803   161.857875      -2.55630277778     3.172    -129.56859993591308   0.6132    47.881543765860116   252.8269162382565    18.51107    16.855743   16.278858    16.092638    16.010424    0.017432308   0.003889642   0.0035940637  0.0038534286  0.007304726   18.29262    16.69501    16.162281    16.00424     15.947748   
  804   161.710208333   -3.2412            6.467    -119.14440142211913   0.3145    47.2795764435161     253.35829795264942   19.114939   17.849821   17.260462    17.03991     16.893202    0.022311896   0.005691157   0.004925616   0.00526576    0.010430028   18.943325   17.723549   17.168879    16.970465    16.843966   
  805   161.765208333   -3.09557222222     12.379   -103.38859962768555   0.8384    47.423779641286174   253.2718620305962    20.328173   18.407621   17.639149    17.384884    17.266632    0.07231153    0.0075936154  0.005935755   0.006070227   0.01496275    20.150776   18.277094   17.54448     17.313099    17.215736   
  806   161.676125      -3.25433611111     9.14     -75.01349759521483    0.2687    47.2468480715821     253.33462795818912   20.042679   18.55405    17.901203    17.629387    17.466082    0.04027334    0.0078045633  0.0063640554  0.0068916837  0.01541219    19.869764   18.426823   17.808926    17.559416    17.416471   
  807   161.86175       -2.85171944444     5.165    -136.51560043029784   0.9201    47.66813711354607    253.1309374966362    19.591124   17.366022   16.435863    16.118788    15.95485     0.0350601     0.004751619   0.003952693   0.0040537193  0.0065678298  19.38614    17.215197   16.326473    16.035841    15.896039   
  810   161.75425       -2.92804444444     8.26     -103.8455997680664    0.7356    47.53914838587498    253.09139867627744   20.574514   18.41577    17.535301    17.221508    17.020943    0.08901875    0.0073364247  0.0055697984  0.005536643   0.012432301   20.370342   18.265543   17.426344    17.13889     16.962364   
  811   162.061166667   -2.49464444444     9.546    -124.60279878540041   0.404     48.06526304835251    252.9857367356704    19.889359   18.450802   17.893724    17.6694      17.561834    0.0357947     0.0072120368  0.006300238   0.006948496   0.016911602   19.666521   18.28684    17.774807    17.579227    17.497902   
  812   161.84525       -2.73334722222     4.135    -166.70619964904785   0.6266    47.743569546981654   252.9931831156395    19.246927   17.476974   16.755592    16.491924    16.356571    0.027407836   0.004956555   0.004284969   0.004470357   0.0076734265  19.042862   17.326824   16.64669     16.409348    16.298023   
  814   161.830166667   -2.78712222222     6.402    -139.61320009765623   0.8357    47.69396924102223    253.03131082443974   20.033432   17.869503   17.003496    16.723314    16.564966    0.04793749    0.0057124635  0.004602389   0.0046810643  0.008531849   19.826982   17.7176     16.893322    16.639772    16.505735   
  815   161.680458333   -2.99241111111     34.94    -56.31689837646485    0.4897    47.441838826529114   253.07645674311624   20.055803   18.650143   18.110842    17.897543    17.817493    0.058359668   0.008591455   0.007619023   0.00805864    0.022488022   19.860792   18.506657   18.006773    17.81863     17.761543   
  816   161.907291667   -2.63449166667     5.688    -168.9110008026123    0.3395    47.85813997714582    252.96028200290772   19.120396   17.739044   17.201122    17.02242     16.937162    0.025841251   0.0052527906  0.004708344   0.005093472   0.012164537   18.920355   17.591856   17.09437     16.941473    16.87977    
  817   161.787041667   -2.77883611111     7.5      26.793998657226552    0.4955    47.67065175689792    252.97610696296906   19.694656   18.347519   17.786976    17.587246    17.504488    0.036891177   0.006927962   0.006153457   0.0064666197  0.015183131   19.49       18.196934   17.67776     17.50443     17.44577    
  818   161.4775        -3.14041111111     4.373    -149.7323000175476    0.5647    47.195377105375066   253.00649485142034   19.175669   17.817493   17.279596    17.118708    17.046965    0.02340197    0.0055225007  0.004935343   0.0054129525  0.011130544   18.972902   17.668299   17.171389    17.036657    16.988789   
  819   161.586875      -3.00868611111     17.773   137.2612919433594     0.2619    47.366220463268306   252.99181684294362   20.555212   18.980305   18.26949     17.967993    17.821564    0.08566447    0.010251564   0.0080463765  0.008271936   0.021486077   20.351225   18.830214   18.16063     17.885448    17.763039   
  820   161.662458333   -2.89685555556     5.186    -99.7633994873047     0.6706    47.49946734863628    252.960593148713     19.237848   17.528423   16.829445    16.56619     16.42865     0.02793711    0.0050255083  0.0043196324  0.00450185    0.008177675   19.033995   17.37843    16.720657    16.4837      16.370163   
  821   161.667375      -2.81795833333     3.714    -136.7620998413086    0.7663    47.56047550191138    252.88614305094146   19.512066   17.28341    16.369568    16.043228    15.871256    0.037044764   0.004656486   0.0038464072  0.0039419164  0.0062888158  19.306107   17.131866   16.259657    15.959887    15.812165   
  822   161.406583333   -3.07619722222     18.899   -56.36280162353516    0.4942    47.19394993895229    252.86583284591003   19.4294     18.138176   17.616093    17.445118    17.367914    0.03626256    0.006720255   0.0059447433  0.006238522   0.015537119   19.215942   17.981115   17.50218     17.358742    17.306671   
  824   161.675125      -2.83820277778     3.132    -93.01319872436522    0.5439    47.55095921575345    252.91498394501673   18.48568    17.031385   16.434965    16.206467    16.088413    0.017626574   0.004371805   0.003925547   0.00407686    0.0068514533  18.280643   16.880522   16.325546    16.123497    16.029587   
  825   161.876958333   -2.62466388889     5.682    -97.0501016357422     0.283     47.84463698669583    252.91727255314487   19.10869    17.645786   17.091602    16.898165    16.808962    0.025842145   0.0051262644  0.004582195   0.0049830186  0.01160204    18.907784   17.497961   16.984388    16.816868    16.75132    
  826   161.448333333   -2.92023055556     5.626    129.434290234375      0.2064    47.336265786755554   252.7534870648368    19.6992     17.967531   17.259157    16.952942    16.760553    0.037765056   0.005785886   0.0049274364  0.004991916   0.009561477   19.490088   17.813667   17.147562    16.868322    16.700558   
  827   161.442708333   -2.95425555556     6.598    53.2903511718749      0.4122    47.307601367086804   252.78177866494357   19.276743   17.916706   17.428562    17.203115    17.141949    0.032726377   0.0058913715  0.0054198247  0.005618135   0.013152361   19.072554   17.766466   17.319595    17.12049     17.083366   
  828   161.633291667   -2.71877222222     4.162    -149.8082999897957    0.8188    47.609569907653146   252.74875448339634   20.13878    17.76651    16.800951    16.475945    16.28817     0.04971043    0.005446038   0.0043656095  0.0043355967  0.007536127   19.918682   17.604565   16.683495    16.38688     16.225023   
  829   161.340208333   -2.95816944444     12.361   -106.19769811401365   0.5429    47.234678578414396   252.67580935666365   20.276648   18.57208    17.891464    17.669132    17.58139     0.07098295    0.008404238   0.006611311   0.007030312   0.018546296   20.050655   18.405798   17.770863    17.577682    17.516552   
  830   161.318833333   -2.95611944444     7.389    -103.56400128784182   0.5881    47.2215283254917     252.65082850439984   20.187376   18.372066   17.647923    17.390303    17.244364    0.066092074   0.0072785183  0.0058550895  0.0059491256  0.013943207   19.949959   18.197376   17.521223    17.29423     17.176247   
  831   161.409458333   -2.87132777778     4.545    -68.77899809570313    0.5416    47.3452999911711     252.66230019786616   19.237904   17.660069   17.029402    16.807423    16.670359    0.027213586   0.005149952   0.0045838435  0.004845414   0.009043319   19.01827    17.498465   16.912193    16.718548    16.607346   
  832   161.469416667   -2.80955277778     9.751    -64.637002734375      0.4602    47.43132940492077    252.66419379810822   19.54515    18.012632   17.371748    17.14536     16.991985    0.03326493    0.006063881   0.0051406766  0.0053693196  0.010705538   19.330439   17.854649   17.257166    17.058475    16.930384   
  833   161.921166667   -2.61605833333     13.054   -13.729902929687512   0.7343    47.88107358380021    252.95664668425428   19.871252   18.420742   17.82565     17.601675    17.42496     0.044282835   0.0073271696  0.0063092927  0.0067820367  0.01726435    19.669237   18.272102   17.717842    17.519928    17.367      
  834   161.355         -2.87355555556     5.45     -104.5859997619629    0.4279    47.30640037414498    252.60615610476233   19.794533   18.292368   17.69495     17.453465    17.332804    0.04051368    0.00678918    0.0059483005  0.0061942334  0.01394676    19.561665   18.121027   17.570679    17.359234    17.265993   
  835   161.494916667   -2.78226944444     3.455    -57.14840375976564    0.2376    47.46864967971853    252.66396972141996   18.44688    17.114443   16.554214    16.323105    16.214928    0.0168646     0.004417903   0.004076993   0.0042486303  0.007294339   18.232327   16.956575   16.439716    16.236284    16.15337    
  836   161.316416667   -2.85926944444     18.247   -164.87829959716797   0.2763    47.290346725472006   252.55036156053086   19.352339   18.05463    17.5322      17.351204    17.256353    0.030180005   0.0060509034  0.0055345674  0.005875743   0.012986453   19.099092   17.868294   17.397053    17.248726    17.183695   
  837   161.4485        -2.736275          7.329    -88.8201011352539     0.8215    47.470341159326665   252.56740034736393   19.448847   17.743397   17.077614    16.832403    16.70101     0.032242227   0.0052971053  0.004737683   0.0049298396  0.009219223   19.23443    17.585632   16.96319     16.745638    16.639492   
  838   161.294875      -2.81036944444     3.876    -102.16430018310547   0.4818    47.311108683158906   252.4777670998077    18.789007   17.322823   16.730543    16.520603    16.416302    0.022033969   0.0046142275  0.004268078   0.0044916454  0.008023038   18.52316    17.127216   16.588673    16.413027    16.340029   
  839   161.336458333   -2.75816666667     9.035    -76.12539764404296    0.4788    47.377574024133935   252.46936075498252   19.687235   18.268194   17.659115    17.419302    17.287329    0.037910953   0.006540664   0.005734433   0.0059860437  0.012810191   19.428314   18.077682   17.52094     17.314528    17.213043   
  840   161.373625      -2.76473888889     22.98    -120.64629832763673   1.542     47.398303232289464   252.5158828288604    20.810795   18.803452   18.081537    17.820105    17.703413    0.08737985    0.008454119   0.0069397558  0.007166393   0.01666741    20.569725   18.626076   17.952888    17.722555    17.634249   
  841   161.229833333   -2.79510555556     12.149   -97.02809935913086    0.5638    47.27754723786284    252.39276873850966   21.002977   19.02647    18.26343     18.007664    17.876312    0.10456339    0.009494797   0.0075668017  0.007932659   0.018953191   20.725883   18.822588   18.115557    17.895536    17.796812   
  842   161.511333333   -2.65105           14.125   -101.58849832153321   0.5729    47.575417742337656   252.54842189073662   20.478724   18.810638   18.193619    17.95713     17.8578      0.06822126    0.009481112   0.00750912    0.008375631   0.02394488    20.267996   18.655586   18.081161    17.871859    17.79734    
  843   161.276166667   -2.73882777778     3.646    -149.33449996871946   0.5946    47.35021016814441    252.3851724635801    18.89194    17.345585   16.759119    16.543867    16.427113    0.02227196    0.004727234   0.0043771975  0.0044786935  0.00810173    18.619022   17.144775   16.613476    16.43343     16.348812   
  844   161.366916667   -2.69376666667     8.23     -118.20019994812014   0.7598    47.44526086126662    252.43660425927948   20.462059   18.471506   17.686346    17.379932    17.194653    0.070070356   0.007947253   0.0058877505  0.0060886247  0.015167073   20.208244   18.284752   17.550896    17.277225    17.121832   
  845   161.853041667   -2.51753333333     5.111    -124.89239937438964   0.683     47.9065462758058     252.78215015069463   18.935692   17.461338   16.923006    16.724508    16.644295    0.022570651   0.0047939257  0.0043089017  0.004653385   0.010620251   18.706093   17.292402   16.80048     16.6316      16.578423   
  846   161.879791667   -2.48896111111     7.345    -108.50089945068359   0.7869    47.945647828875394   252.78205220717655   20.887997   18.915138   18.156641    17.89166     17.756208    0.07218488    0.008946538   0.0070788334  0.007542336   0.01863061    20.659992   18.747375   18.034966    17.799398    17.690792   
  847   161.648083333   -2.51940555556     4.864    -79.08249677734375    0.4028    47.76491049090107    252.56182026956304   19.422064   17.916685   17.393183    17.1871      17.117123    0.030255534   0.0057773967  0.005145429   0.0055760825  0.014141731   19.199314   17.752787   17.274311    17.096962    17.053215   
  848   161.389416667   -2.59906666667     7.291    -124.50510070190431   0.6946    47.529467342607354   252.36436896507496   20.361105   18.268248   17.442652    17.120745    16.945467    0.06265244    0.006893763   0.005294706   0.0054647718  0.012458283   20.11448    18.086782   17.311039    17.020947    16.874708   
  849   161.199791667   -2.63451388889     5.261    -59.61649940185548    0.3207    47.37328520075309    252.1974650271249    18.749786   17.075502   16.439716    16.167374    16.034504    0.019891154   0.004097899   0.0037679398  0.0039149104  0.0071402323  18.4745     16.87295    16.292809    16.055977    15.955523   
  850   161.985875      -2.42910555556     9.13     -120.02949967651367   0.6077    48.061804646934554   252.83653167239817   19.199553   17.790436   17.240065    17.034388    16.948263    0.023088688   0.005467006   0.0048949793  0.0053387936  0.011226772   18.98113    17.629723   17.123503    16.946001    16.885597   
  851   161.277708333   -2.57051666667     3.191    -115.97980104980468   0.6128    47.473295903358164   252.21551753929734   19.073744   17.45979    16.878393    16.648697    16.531425    0.02462014    0.004743637   0.0042803315  0.004550466   0.009819706   18.81538    17.269688   16.740515    16.54415     16.4573     
  852   161.421625      -2.58175           4.162    -145.51349998683932   0.4022    47.56418346226547    252.38132818255576   19.419426   17.904402   17.283443    17.027792    16.914558    0.03087328    0.005955432   0.005002725   0.005275083   0.012294352   19.179722   17.72803    17.155523    16.930794    16.845785   
  853   161.215708333   -2.55630833333     4.671    -143.2265998260498    0.6054    47.440853997092844   252.13472440612946   19.508263   17.72419    17.05658     16.81033     16.659666    0.032816462   0.0053350017  0.004554463   0.004821074   0.010514192   19.240803   17.527395   16.913849    16.7021      16.58293    
  854   161.87125       -2.417175          4.049    -117.66200093994141   0.3478    47.99216819984013    252.6994057276184    19.058342   17.514563   16.867249    16.64516     16.452003    0.020563526   0.004915587   0.00434365    0.0047074715  0.008475285   18.836082   17.351027   16.748638    16.555222    16.388235   
  855   162.095666667   -2.42848611111     10.999   -175.03560046081543   0.9799    48.137130835439464   252.95588280345424   20.624249   18.433987   17.606663    17.298655    17.165865    0.058373697   0.00827417    0.006737969   0.0076106195  0.013829552   20.40752    18.27452    17.491005    17.210955    17.103685   
  856   161.460666667   -2.46418055556     9.367    -90.86349863891601    0.8348    47.676300213103346   252.30322280881873   19.516712   17.679104   16.987913    16.758543    16.630402    0.029105507   0.0051857936  0.004524594   0.004771337   0.009550081   19.28038    17.505213   16.861794    16.66291     16.562597   
  857   161.850375      -2.55473611111     6.022    -94.17720147094727    0.5515    47.87755649924953    252.81715487899672   19.98551    18.247059   17.50242     17.192465    17.035158    0.047162924   0.006813046   0.0055624177  0.005616843   0.013322948   19.76519    18.08495    17.384846    17.103312    16.971947   
  858   161.197666667   -2.49600277778     9.463    -97.0551005004883     0.7805    47.47201042565926    252.05383682967118   20.823845   18.939892   18.178158    17.875013    17.708426    0.072692335   0.0091848215  0.0072276583  0.0076258667  0.019030016   20.554739   18.741886   18.034548    17.766119    17.631218   
  859   161.254958333   -2.48223055556     4.135    -87.05770177001952    0.6328    47.52150354375656    252.1009924443414    20.115664   18.004286   17.119787    16.754255    16.49586     0.041547235   0.005778365   0.0047449735  0.0047640027  0.0088399965  19.86102    17.816921   16.983894    16.65121     16.4228     
  860   161.380125      -2.43706388889     4.099    -126.46689987182617   1.033     47.64051042857456    252.18894468965772   20.449574   18.199057   17.266796    16.927835    16.736872    0.054122254   0.0063281376  0.0049543516  0.0050706994  0.010108114   20.208838   18.021927   17.138327    16.830421    16.667803   
  861   161.281416667   -2.46957777778     3.302    -157.9767997970581    0.8848    47.548903588869116   252.11635933909542   19.773924   17.401854   16.454918    16.11368     15.926163    0.033332374   0.0047746543  0.0041317344  0.0041245953  0.0068658353  19.523865   17.217863   16.321472    16.012491    15.85442    
  862   161.175958333   -2.44384722222     8.978    -121.02870189819336   0.6879    47.4946799748585     251.97727213438583   20.252361   18.60409    17.956432    17.689       17.532251    0.04719473    0.0075392704  0.006391289   0.0067969905  0.016258309   19.975346   18.400265   17.808601    17.576902    17.452774   
  863   161.268791667   -2.40298888889     4.335    -148.52760010032654   0.6441    47.58834635390627    252.03468506843603   20.093384   18.188288   17.399443    17.046156    16.856974    0.041499954   0.0063431663  0.0052458467  0.0053304066  0.010885058   19.837864   18.000278   17.263083    16.942759    16.783663   
  864   161.137291667   -2.403225          6.132    -70.70200252685547    0.4893    47.497268394557786   251.89441217905173   18.962938   17.837648   17.299791    17.044529    16.910181    0.019842146   0.005516501   0.005072682   0.00529363    0.011324332   18.67558    17.626213   17.14644     16.928247    16.827736   
  865   161.39875       -2.39647777778     8.906    -115.25020095825195   0.5822    47.68272286753853    252.16736843931443   20.449158   18.787066   18.09573     17.80107     17.618948    0.054011147   0.0083623845  0.0070393733  0.007236927   0.017476916   20.207674   18.609385   17.96686     17.703352    17.549665   
  866   161.217208333   -2.34233333333     4.384    -136.7071999725342    0.8643    47.59648526726346    251.91727543261095   20.301693   18.345013   17.545906    17.246597    17.044397    0.049055252   0.006810426   0.0054801856  0.005758016   0.012129538   20.02673    18.142696   17.39917     17.135332    16.96551    
  867   161.583125      -2.34969166667     8.871    -62.65820339355467    0.7355    47.84357644016955    252.31795702853714   20.254335   18.317907   17.546513    17.258898    17.102118    0.0468649     0.006703965   0.0054548746  0.0057255635  0.012578272   20.021841   18.146841   17.422441    17.164818    17.035414   
  868   161.145666667   -2.31353055556     5.188    -148.11051210937495   0.4904    47.56773145057354    251.81128566091093   19.18947    17.662046   17.07548     16.857662    16.709871    0.022835813   0.0051539377  0.004734249   0.004989759   0.0099857515  18.89987    17.448961   16.920933    16.740475    16.626783   
  869   161.97825       -2.36828611111     6.886    -60.96819815673827    0.5593    48.100986293369424   252.76597658073933   18.426737   16.894344   16.262726    16.014994    15.898483    0.014692897   0.005767539   0.00509978    0.0058835247  0.008483521   18.206438   16.73225    16.145163    15.925847    15.8352785  
  870   161.54325       -2.31984722222     3.067    -140.87019967193604   0.5649    47.837761298376165   252.24428720916262   18.527603   17.0114     16.39789     16.162943    16.037878    0.015381067   0.0042451015  0.0039420333  0.004112349   0.007079164   18.287134   16.834465   16.269562    16.065636    15.968884   
  871   161.177208333   -2.27497777778     4.354    -134.64430095214843   0.6305    47.61736685615949    251.80532196537328   18.749266   17.019243   16.39146     16.172594    16.086931    0.020067727   0.003992431   0.0037190383  0.0039442545  0.007817254   18.463333   16.808857   16.23887     16.05689     16.004896   
  872   161.314333333   -2.26953888889     7.733    -72.92089685058596    0.7096    47.71620708936172    251.94645746547667   20.49515    18.808039   18.121273    17.87626     17.81509     0.07310539    0.009190752   0.0074180206  0.008087471   0.025492521   20.236216   18.617517   17.983091    17.77148     17.7408     
  873   161.210833333   -2.25098333333     3.991    -160.6661003479004    0.5748    47.65793072755479    251.81652606088605   19.105639   17.59047    17.055681    16.850637    16.72673     0.025712352   0.0050820513  0.0046162643  0.004877296   0.011987646   18.82505    17.384016   16.905945    16.737097    16.646229   
  874   161.199125      -2.27202222222     7.649    -180.74809995422362   0.6633    47.6346742039393     251.8256841525362    20.593157   18.703268   17.932806    17.65906     17.536566    0.077533945   0.008665258   0.006714042   0.0070027034  0.02064016    20.310665   18.495413   17.782053    17.544748    17.455517   
  875   161.3885        -2.26998055556     31.974   -196.28229817504882   0.6382    47.76713272608191    252.02648495121798   20.698256   18.681662   17.854269    17.536192    17.393425    0.08483117    0.008513029   0.0063583753  0.006605066   0.018455539   20.45052    18.49938    17.722063    17.435944    17.322348   
  876   161.37875       -2.24791666667     5.772    -191.6227999084473    0.6627    47.776326192453226   251.99329893073696   20.499798   18.658825   17.88496     17.57338     17.449053    0.0720031     0.008676329   0.0065686703  0.0068698763  0.020401128   20.250324   18.475264   17.751827    17.47243     17.377478   
  877   161.865         -2.34630833333     6.088    -122.20050068359373   0.4911    48.03952102754673    252.62004034450126   19.453102   18.083628   17.543198    17.33936     17.214905    0.02644983    0.0059736073  0.0053876857  0.00581042    0.012884209   19.229362   17.919003   17.423798    17.248821    17.150713   
  878   161.138833333   -2.15512222222     7.071    -131.27779978942874   0.3679    47.67702049036332    251.640851096217     19.256971   17.795155   17.205515    16.985533    16.88445     0.028086247   0.005743853   0.0054882686  0.0060878927  0.01314453    18.970434   17.584322   17.052603    16.869583    16.802242   
  879   161.613041667   -2.26840833333     3.423    -138.26350003967286   0.9228    47.92310729270357    252.2668231229832    19.50696    17.292988   16.447638    16.108927    15.929284    0.033591334   0.0043860395  0.0037545648  0.0038028827  0.0073107565  19.270786   17.119213   16.321602    16.013357    15.861525   
  880   161.906166667   -2.3161            3.729    -175.23150067443848   0.694     48.08969095458043    252.6338513265248    18.808508   17.239958   16.654383    16.473913    16.354223    0.01829682    0.004640736   0.0041924026  0.0045653214  0.008226536   18.582455   17.073631   16.533749    16.38244     16.289368   
  881   161.560666667   -2.244425          4.418    -147.84120022964478   0.7535    47.9044083256688     252.18558595289733   19.342545   17.535818   16.846806    16.601892    16.504866    0.029541604   0.005133767   0.0049449257  0.005193167   0.010531256   19.099564   17.357035   16.717136    16.503569    16.435152   
  882   161.860875      -2.32666388889     4.488    -99.20379849243166    0.7112    48.05097983294498    252.5953791463283    19.959818   17.933994   17.046335    16.7424      16.538212    0.036964763   0.0056520123  0.004593806   0.0047796033  0.008909284   19.735077   17.768631   16.926401    16.651457    16.473732   
  883   161.45875       -2.18347777778     4.005    -104.1905988769531    0.7754    47.87815604915064    252.01294993842814   19.582644   17.481644   16.629642    16.328104    16.185938    0.03433356    0.004773973   0.004050869   0.0040448895  0.008526353   19.337732   17.30144    16.498943    16.229       16.115671   
  884   161.237958333   -2.09096666667     9.008    -126.93710071716309   0.6557    47.79195760971774    251.68046938582577   20.490654   18.784817   18.099201    17.859285    17.752178    0.07054312    0.009116349   0.007440023   0.007857125   0.023875518   20.222042   18.587175   17.955854    17.75059     17.675112   
  885   161.277375      -2.07811944444     8.284    -127.78570043029784   0.9804    47.828562464106234   251.70939853241447   20.30233    17.998857   17.05895     16.752167    16.559721    0.050697666   0.005793275   0.004727886   0.004816975   0.009798497   20.039236   17.805275   16.918549    16.645704    16.484238   
  886   161.759083333   -2.25420277778     8.959    -77.37310050048826    0.7326    48.03382747870926    252.41035939619985   20.162176   18.781628   18.235535    18.054255    18.027784    0.054675423   0.009025702   0.008032456   0.008868321   0.031373408   19.93697    18.615923   18.11535     17.963123    17.963171   
  887   161.2165        -2.02335277778     4.709    -112.65039968261718   0.7831    47.82567709164571    251.5875516904958    19.745634   17.768854   16.97269     16.670156    16.520086    0.034504026   0.0053042164  0.0045919027  0.0047190557  0.009713775   19.47687    17.5711     16.829262    16.5614      16.442976   
  888   161.41525       -2.10661666667     7.074    107.86879316406251    0.2495    47.90358415782737    251.8868579448346    20.13331    18.476202   17.785606    17.494652    17.345013    0.05098493    0.0076356744  0.006181903   0.0064834324  0.017899692   19.88501    18.293505   17.6531      17.394176    17.273773   
  889   161.513291667   -2.14603611111     8.315    24.71930659179688     0.2976    47.94289874852458    252.0331128658521    19.4404     18.266582   17.670622    17.46353     17.39251     0.031128911   0.006857607   0.005824909   0.006372571   0.018102484   19.196985   18.08748    17.540724    17.36503     17.322672   
  890   161.4855        -2.09252777778     5.454    -155.92470003051758   0.6378    47.962336666541354   251.94790011498188   19.431938   17.867512   17.2197      16.987078    16.903194    0.030717023   0.0056319064  0.004909917   0.0052335965  0.013000221   19.187838   17.687906   17.089434    16.888302    16.83316    
  891   161.515208333   -2.12904444444     11.367   -111.84809821777344   0.7242    47.95649437531279    252.01762832748796   20.302668   18.662079   18.049967    17.833858    17.79595     0.05999041    0.008474256   0.007117889   0.00793381    0.024953483   20.059374   18.483065   17.920132    17.735409    17.726147   
  893   161.287166667   -1.96200555556     5.69     -27.932503295898428   0.9554    47.918884056002895   251.5996382777629    20.170967   18.348576   17.644281    17.384903    17.259132    0.046165507   0.0065920614  0.005708481   0.0059859934  0.014857319   19.910734   18.157099   17.505405    17.279598    17.18447    
  895   161.475708333   -2.0273            6.888    -93.44700065307617    0.2913    48.00264189962536    251.86990399809824   19.208319   17.702242   17.058823    16.779741    16.64831     0.023825087   0.005068815   0.004629463   0.004786615   0.010060829   18.964016   17.522486   16.92845     16.680883    16.578218   
  896   161.903166667   -2.33950277778     5.915    17.0437998779297      0.4556    48.07061377703818    252.6546171788268    20.301697   18.584345   17.855215    17.567436    17.380909    0.04749133    0.0075400644  0.006185139   0.0065742997  0.014845271   20.077225   18.41918    17.735424    17.476603    17.316507   
  897   161.530583333   -2.03498611111     9.671    -114.91120010681152   0.4594    48.035056444663105   251.93700410965232   19.73508    18.356922   17.812885    17.589983    17.526007    0.03355108    0.006603975   0.006047236   0.006540052   0.017455546   19.493048   18.178837   17.683723    17.492043    17.456566   
  898   161.405083333   -1.93710277778     9.378    -141.84389990501404   0.5224    48.01866143121329    251.7003637074546    19.243204   17.694403   17.066856    16.832922    16.720953    0.025457501   0.005175347   0.004667363   0.0049643246  0.010746183   18.995802   17.512365   16.934828    16.73281     16.649971   
  899   161.506708333   -1.97339166667     7.886    -136.40639980010985   0.5818    48.0629637812412     251.84743339996413   20.754395   18.806389   18.007233    17.709814    17.55721     0.07147822    0.008271136   0.0067584366  0.0070323604  0.019249408   20.512196   18.628181   17.877981    17.611807    17.487722   
  900   161.313666667   -1.84013333333     7.196    -106.57660088500978   0.4617    48.02485414927421    251.5014062857474    20.426645   18.86828    18.239838    17.98732     17.884666    0.06627723    0.009737019   0.00797034    0.009068496   0.022341233   20.176353   18.684118   18.106268    17.886038    17.812857   
  902   161.749041667   -2.11289722222     4.816    -129.25227812499998   0.8659    48.12945421954241    252.25391374288301   19.695528   17.380623   16.450151    16.149153    15.963576    0.038119614   0.004565847   0.003766819   0.0038674525  0.0077120536  19.464663   17.210754   16.326948    16.05573     15.89734    
  903   161.52675       -1.92575555556     13.343   -49.78390234374983    0.2668    48.11119806090997    251.81964787863774   19.89127    18.212133   17.52572     17.228884    17.088568    0.03763576    0.006431318   0.005502893   0.0056674695  0.013344326   19.650778   18.035183   17.39738     17.131567    17.01957    
  904   161.346041667   -1.77839166667     14.194   -164.61109957885742   0.501     48.091693711197614   251.47182468136054   19.909384   18.55908    18.015215    17.867239    17.724487    0.043819156   0.00832933    0.007211669   0.008436047   0.020113      19.66505    18.379301   17.884825    17.768368    17.654387   
  905   161.827625      -2.16545           6.475    -100.03710060424805   0.5266    48.145387504709184   252.39349570428237   20.077242   18.452787   17.726568    17.456291    17.34446     0.051270477   0.0072515663  0.006015849   0.006299313   0.018256497   19.845478   18.282257   17.602886    17.362507    17.277966   
  906   161.547458333   -1.91564722222     34.066   -125.15866835937481   0.2295    48.13283446797552    251.8315145188215    19.73703    18.494001   17.912346    17.68401     17.579678    0.033959255   0.007051884   0.006340125   0.006870556   0.018418495   19.497278   18.317595   17.7844      17.586992    17.510891   
  907   161.499916667   -1.84753888889     5.704    -145.25820017089845   0.8744    48.14894023473411    251.70942573243306   19.659039   17.455622   16.576267    16.287075    16.084925    0.037223388   0.004762183   0.00393877    0.0041128066  0.0070864274  19.419804   17.279594   16.448597    16.190268    16.016287   
  908   161.628958333   -1.91800833333     4.934    -151.01570008125304   0.2501    48.18754207380835    251.92204706516708   18.13555    16.843586   16.278097    16.036362    15.92614     0.012709473   0.004041518   0.0038769257  0.0039305477  0.006982663   17.897251   16.66825    16.150928    15.939933    15.857771   
  909   161.64325       -1.98185           10.997   -69.04429993896485    0.8737    48.15131896380879    252.0037280792041    19.51574    17.653978   16.858269    16.565498    16.40826     0.028992118   0.0050534722  0.004371482   0.004457573   0.008864223   19.276682   17.478083   16.730694    16.468763    16.339674   
  910   161.801666667   -2.05836111111     3.993    -125.70769964599609   0.6938    48.205200141518084   252.25471136638532   20.023813   18.229641   17.569323    17.34054     17.25402     0.040757112   0.00634597    0.0055586845  0.0059397784  0.014842196   19.784788   18.053768   17.441765    17.243816    17.185444   
  911   161.866875      -2.14247222222     3.548    -86.01169995727538    0.5303    48.18902198819081    252.4124886571647    18.84468    17.450697   16.88588     16.70845     16.645475    0.021856898   0.0046635014  0.004306338   0.004603595   0.011508211   18.607443   17.27614    16.759275    16.612452    16.57741    
  912   161.532916667   -1.75790833333     8.064    -94.37130102539061    0.7045    48.236332881165744   251.6516502853192    18.670506   16.913982   16.260647    16.057106    15.951963    0.01925513    0.003966805   0.0035659184  0.0038030245  0.006623112   18.432493   16.738855   16.13363     15.9607935   15.883677   
