# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z       J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	10.00	0.8817210197	0.8757	1.5043	3.7193	2.6994	1.009	2.752	1.571	1.045	0.854	0.764	-0.237	-0.674	-0.732	0.4787	0.0000	0.6	1	-11.592	3.1039097309
	10.00	0.8819487691	0.8755	1.5615	3.7175	2.6347	0.866	2.637	1.438	0.904	0.709	0.617	-0.388	-0.829	-0.888	0.4787	0.0000	0.7	1	-11.592	3.1039905548
	10.00	0.8821524382	0.8752	1.6175	3.7157	2.5713	0.726	2.524	1.307	0.766	0.568	0.473	-0.536	-0.982	-1.042	0.4787	0.0000	0.8	1	-11.591	3.1040627956
	10.00	0.8823319674	0.8749	1.6758	3.7136	2.5047	0.581	2.407	1.172	0.622	0.420	0.323	-0.690	-1.142	-1.202	0.4787	0.0000	0.8	1	-11.590	3.1041264534
	10.00	0.8824909329	0.8746	1.7305	3.7118	2.4425	0.444	2.300	1.045	0.487	0.282	0.181	-0.835	-1.291	-1.352	0.4787	0.0000	0.9	1	-11.588	3.1041827202
	10.00	0.8826327324	0.8741	1.7852	3.7098	2.3795	0.307	2.196	0.920	0.352	0.143	0.040	-0.981	-1.442	-1.504	0.4787	0.0000	1.0	1	-11.587	3.1042330265
	10.00	0.8827573061	0.8736	1.8384	3.7078	2.3183	0.174	2.093	0.798	0.220	0.008	-0.098	-1.123	-1.588	-1.651	0.4787	0.0000	1.2	1	-11.585	3.1042771339
	10.00	0.8828716874	0.8730	1.8903	3.7059	2.2581	0.044	1.995	0.680	0.092	-0.124	-0.232	-1.261	-1.732	-1.795	0.4787	0.0000	1.3	1	-11.583	3.1043174267
	10.00	0.8829774261	0.8724	1.9412	3.7038	2.1988	-0.083	1.900	0.564	-0.033	-0.253	-0.364	-1.398	-1.873	-1.937	0.4787	0.0000	1.4	1	-11.581	3.1043548584
	10.00	0.8830831647	0.8716	1.9891	3.7020	2.1433	-0.203	1.808	0.455	-0.151	-0.374	-0.488	-1.525	-2.005	-2.070	0.4787	0.0000	1.6	1	-11.578	3.1043922901
	10.00	0.8831582069	0.8709	2.0136	3.7012	2.1152	-0.264	1.761	0.399	-0.211	-0.436	-0.551	-1.590	-2.072	-2.137	0.4787	0.0000	1.7	1	-11.576	3.1044189930
	10.00	0.8832474947	0.8701	1.9891	3.7026	2.1449	-0.203	1.801	0.452	-0.151	-0.374	-0.486	-1.523	-2.001	-2.066	0.4787	0.0000	1.6	1	-11.572	3.1044504642
	10.00	0.8833428025	0.8692	2.0508	3.7000	2.0723	-0.357	1.687	0.314	-0.303	-0.531	-0.647	-1.689	-2.173	-2.239	0.4787	0.0000	1.8	1	-11.570	3.1044840813
	10.00	0.8834272623	0.8682	2.1106	3.6974	2.0018	-0.506	1.590	0.183	-0.447	-0.680	-0.800	-1.848	-2.340	-2.407	0.4787	0.0000	2.0	1	-11.567	3.1045141220
	10.00	0.8835096359	0.8669	2.1744	3.6948	1.9270	-0.666	1.489	0.043	-0.601	-0.840	-0.964	-2.018	-2.517	-2.585	0.4787	0.0000	2.3	1	-11.564	3.1045432091
	10.00	0.8835811615	0.8655	2.2352	3.6922	1.8548	-0.818	1.397	-0.088	-0.748	-0.993	-1.120	-2.181	-2.687	-2.756	0.4787	0.0000	2.6	1	-11.561	3.1045684814
	10.00	0.8836504817	0.8638	2.3020	3.6893	1.7755	-0.985	1.296	-0.232	-0.909	-1.160	-1.292	-2.360	-2.874	-2.945	0.4787	0.0000	3.0	1	-11.558	3.1045928001
	10.00	0.8837090135	0.8619	2.3653	3.6865	1.7000	-1.143	1.202	-0.367	-1.062	-1.319	-1.455	-2.530	-3.051	-3.123	0.4787	0.0000	3.4	1	-11.556	3.1046135426
	10.00	0.8837588429	0.8599	2.4232	3.6837	1.6302	-1.288	1.120	-0.489	-1.200	-1.464	-1.605	-2.685	-3.215	-3.288	0.4787	0.0000	3.8	1	-11.554	3.1046311855
	10.00	0.8838065267	0.8575	2.4886	3.6806	1.5509	-1.452	1.029	-0.625	-1.357	-1.628	-1.773	-2.862	-3.400	-3.474	0.4787	0.0000	4.4	1	-11.552	3.1046481133
	10.00	0.8838477135	0.8549	2.5489	3.6775	1.4771	-1.602	0.951	-0.749	-1.501	-1.779	-1.929	-3.025	-3.571	-3.647	0.4787	0.0000	5.0	1	-11.552	3.1046626568
	10.00	0.8838867545	0.8516	2.6178	3.6739	1.3919	-1.775	0.875	-0.886	-1.664	-1.951	-2.107	-3.212	-3.768	-3.846	0.4787	0.0000	5.8	1	-11.554	3.1046762466
	10.00	0.8839170933	0.8485	2.6746	3.6709	1.3217	-1.917	0.818	-0.997	-1.795	-2.090	-2.252	-3.365	-3.930	-4.009	0.4787	0.0000	6.8	1	-11.557	3.1046869755
	10.00	0.8839474320	0.8445	2.7358	3.6676	1.2452	-2.070	0.763	-1.113	-1.936	-2.240	-2.407	-3.529	-4.105	-4.186	0.4787	0.0000	7.7	1	-11.564	3.1046977043
	10.00	0.8839734793	0.8402	2.7967	3.6643	1.1690	-2.222	0.710	-1.229	-2.075	-2.389	-2.562	-3.693	-4.279	-4.362	0.4787	0.0000	8.8	1	-11.575	3.1047070026
	10.00	0.8839973211	0.8352	2.8594	3.6607	1.0891	-2.378	0.664	-1.344	-2.218	-2.542	-2.722	-3.863	-4.460	-4.545	0.4787	0.0000	10.2	1	-11.591	3.1047153473
	10.00	0.8840168715	0.8300	2.9141	3.6573	1.0181	-2.515	0.632	-1.442	-2.342	-2.675	-2.861	-4.012	-4.619	-4.706	0.4787	0.0000	11.5	1	-11.612	3.1047222614
	10.00	0.8840363622	0.8235	2.9741	3.6537	0.9405	-2.665	0.599	-1.547	-2.477	-2.822	-3.014	-4.175	-4.793	-4.882	0.4787	0.0000	13.2	1	-11.644	3.1047291756
	10.00	0.8840537071	0.8163	3.0328	3.6503	0.8642	-2.812	0.571	-1.649	-2.610	-2.966	-3.165	-4.334	-4.963	-5.054	0.4787	0.0000	15.0	1	-11.686	3.1047353745
	10.00	0.8840667009	0.8096	3.0805	3.6475	0.8019	-2.931	0.554	-1.727	-2.713	-3.079	-3.284	-4.462	-5.100	-5.193	0.4787	0.0000	16.7	1	-11.730	3.1047399044
	10.00	0.8840819001	0.7999	3.1410	3.6438	0.7212	-3.082	0.541	-1.824	-2.843	-3.222	-3.435	-4.625	-5.275	-5.370	0.4787	0.0000	19.3	1	-11.690	3.1047451496
	10.00	0.8840948939	0.7893	3.1978	3.6400	0.6433	-3.224	0.542	-1.908	-2.963	-3.355	-3.576	-4.778	-5.442	-5.539	0.4787	0.0000	22.1	1	-11.164	3.1047499180
	10.00	0.8841057420	0.7783	3.2463	3.6372	0.5775	-3.346	0.534	-1.985	-3.067	-3.470	-3.697	-4.908	-5.582	-5.681	0.4787	0.0000	24.7	1	-10.733	3.1047537327
	10.00	0.8841057420	0.7784	1.6948	3.7562	2.6050	0.533	1.974	0.914	0.540	0.415	0.372	-0.555	-0.901	-0.943	0.4787	0.0000	0.7	1	-11.738	3.1047537327
	10.00	0.8841937184	0.7785	1.7144	3.7511	2.5652	0.484	1.955	0.885	0.493	0.358	0.309	-0.627	-0.985	-1.029	0.4787	0.0000	0.8	1	-11.737	3.1047847271
	10.00	0.8843050003	0.7786	1.7200	3.7504	2.5568	0.470	1.946	0.873	0.479	0.343	0.293	-0.645	-1.004	-1.049	0.4787	0.0000	0.8	1	-11.736	3.1048238277
	10.00	0.8843792677	0.7787	1.7231	3.7501	2.5526	0.462	1.940	0.867	0.472	0.335	0.285	-0.654	-1.014	-1.058	0.4787	0.0000	0.8	1	-11.736	3.1048500538
	10.00	0.8844226003	0.7788	1.7238	3.7502	2.5524	0.461	1.938	0.865	0.470	0.333	0.283	-0.655	-1.015	-1.059	0.4787	0.0000	0.8	1	-11.736	3.1048653126
	10.00	0.8845473528	0.7789	1.7254	3.7507	2.5529	0.457	1.931	0.858	0.466	0.330	0.281	-0.657	-1.015	-1.060	0.4787	0.0000	0.8	1	-11.735	3.1049094200
	10.00	0.8846779466	0.7791	1.7254	3.7517	2.5570	0.456	1.925	0.854	0.465	0.331	0.283	-0.652	-1.008	-1.052	0.4787	0.0000	0.8	1	-11.734	3.1049554348
	10.00	0.8848147988	0.7793	1.7250	3.7530	2.5626	0.458	1.919	0.850	0.466	0.334	0.287	-0.645	-0.998	-1.042	0.4787	0.0000	0.8	1	-11.733	3.1050035954
	10.00	0.8849558830	0.7794	1.7248	3.7542	2.5678	0.458	1.913	0.845	0.466	0.336	0.291	-0.639	-0.989	-1.033	0.4787	0.0000	0.8	1	-11.731	3.1050534248
	10.00	0.8851020336	0.7796	1.7253	3.7553	2.5716	0.457	1.906	0.840	0.464	0.337	0.293	-0.636	-0.983	-1.026	0.4787	0.0000	0.8	1	-11.730	3.1051049232
	10.00	0.8852495551	0.7798	1.7265	3.7558	2.5727	0.454	1.900	0.834	0.461	0.334	0.291	-0.636	-0.982	-1.025	0.4787	0.0000	0.8	1	-11.729	3.1051566601
	10.00	0.8853198290	0.7799	1.7276	3.7559	2.5720	0.451	1.897	0.831	0.458	0.332	0.288	-0.638	-0.984	-1.027	0.4787	0.0000	0.8	1	-11.729	3.1051814556
	10.00	0.8853704333	0.7799	1.7286	3.7558	2.5706	0.449	1.895	0.829	0.455	0.329	0.286	-0.641	-0.988	-1.031	0.4787	0.0000	0.8	1	-11.728	3.1051993370
