oid_1,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,oid_2,vrad,verr,R,absverr,delta_vgsr,vgsr
332,162.832,0.206986111111,73.6536297662,-1.6138,-1.6137,-137.42,9.464,4942.88,5374.08,4.99977392296,-0.262635626983,0.00136485282361,44.6495,332,-6.6521,3.557,0.95,3.556999921798706,-135.80619995117186,-142.45829995117185
333,162.61875,0.140169444444,46.8193549929,1.6532,1.6531,-134.634,7.914,4755.65,4858.42,2.4986176053,-0.7143958461,4.3627737823E-4,19.7722,333,-3.7152,2.611,0.95,2.6110000610351562,-136.28720003032683,-140.00240003032684
334,162.68875,0.147225,42.7294679826,26.6732,26.6707,-109.504,10.64,5355.57,5017.54,4.99995522686,-0.457461426458,0.00661018295913,15.2963,334,17.018,3.953,0.94,3.953000068664551,-136.17720060729982,-119.15920060729982
335,162.948583333,0.205230555556,85.5328484505,18.488,18.4863,-117.171,9.7,4483.78,4656.07,4.49978443353,-0.377385059531,6.29585479026E-4,55.9788,335,8.3478,5.025,0.88,5.025000095367432,-135.65900086975097,-127.31120086975096
336,162.574833333,0.117175,80.5418266483,-28.4607,-28.4581,-164.872,9.165,4463.35,4747.79,4.6415099563,-0.374134817785,2.50982595459E-4,40.217,336,-37.4132,2.799,0.95,2.7990000247955322,-136.41130091857912,-173.82450091857913
337,162.284708333,0.0333916666667,77.9520695459,1372.31,1372.18,1235.14,9.271,4682.58,4750.0,0.525,-2.0,0.4,45.0257,337,218.6629,4.636,0.84,4.636000156402588,-137.1700585937499,81.49284140625011
338,162.730666667,0.0979111111111,58.3052271389,0.28,0.2799,-135.988,10.888,5100.57,5706.69,4.99994916547,2.99543511107E-4,1.86367523877E-4,26.5495,338,2.7917,3.134,0.95,3.134000062942505,-136.2680000011921,-133.4763000011921
339,162.929833333,0.123911111111,57.610520271,47.2929,47.2885,-88.6385,8.242,4245.72,4808.18,3.9944626654,-0.610600424421,0.296543596386,27.45,339,42.0086,2.763,0.94,2.763000011444092,-135.9314000854492,-93.92280008544921
340,162.730333333,0.0801138888889,38.6907671657,-5.9992,-5.9986,-142.32,9.258,4399.49,5765.14,4.94820712644,-0.468978611181,3.35441148237E-4,13.9817,340,-10.4149,6.265,0.91,6.264999866485596,-136.32080013275146,-146.73570013275145
341,162.746583333,0.0655833333333,65.6259672547,20.5081,20.5062,-115.838,13.69,4665.7,4593.43,4.97337254419,-0.88172475473,7.73326573949E-4,40.2617,341,14.5388,5.467,0.85,5.4670000076293945,-136.34610050964355,-121.80730050964355
342,162.847833333,0.0678916666667,54.3774492085,-48.9399,-48.9354,-185.139,9.181,4209.79,4864.29,4.9999973763,-0.463003409818,1.12544867402E-4,21.1015,342,-53.3822,2.802,0.95,2.802000045776367,-136.19910055541993,-189.58130055541994
343,162.932666667,0.0630777777778,43.6337042489,-131.49,-131.478,-267.584,8.679,5165.87,6000.0,5.0,-0.521113494033,0.4,20.4341,343,47.4239,4.414,0.91,4.414000034332275,-136.09399450683594,-88.67009450683594
344,162.450541667,0.0112083333333,43.7947796781,17.3406,17.339,-119.556,7.863,4476.95,4750.0,5.0,-1.5,0.4,17.2019,344,6.2844,3.851,0.92,3.8510000705718994,-136.89659906005858,-130.61219906005857
345,163.002125,0.0270694444444,61.9816434204,0.7324,0.7323,-135.39,9.177,4650.16,4665.84,4.8899312835,-0.60405008734,0.0219737933376,36.3792,345,1.983,1.72,0.95,1.7200000286102295,-136.12240000009535,-134.13940000009535
346,162.553958333,0.00936111111111,39.4522741244,111.676,111.665,-25.0999,10.324,5226.98,5250.23,2.73928561944,-1.29275298685,0.180449532519,13.7173,346,107.1853,3.856,0.93,3.8559999465942383,-136.7759025024414,-29.5906025024414
347,162.803041667,-0.0112027777778,48.5400954793,24.9339,24.9316,-111.569,3.678,4528.63,4500.21,4.95048914203,-1.1550586389,0.16530336881,6.5731,347,19.3378,4.806,0.93,4.806000232696533,-136.5029008331299,-117.1651008331299
348,162.624708333,-0.00928055555556,29.9850874394,77.4416,77.4345,-59.2943,3.231,4669.2,4750.0,4.5,-1.5,0.4,5.64096,348,68.9948,4.535,0.87,4.534999847412109,-136.73589698486327,-67.74109698486328
349,162.414208333,0.0282333333333,34.1021844517,86.7668,86.7589,-50.1319,6.95,6034.32,5899.03,4.91979180882,0.210080851131,4.39917952405E-4,15.054,349,73.752,8.143,0.79,8.142999649047852,-136.8986999267578,-63.14669992675782
350,162.94575,-0.0834888888889,36.4854121908,96.819,96.8101,-39.719,5.522,5062.77,4412.99,3.1208290119,-1.29581910967,0.399989861116,11.6998,350,90.2003,8.022,0.74,8.022000312805176,-136.53800024414062,-46.33770024414062
351,162.775916667,-0.0754472222222,67.8940429951,20.624,20.6221,-116.107,2.232,4753.78,4715.66,4.99999979531,-0.619450569204,3.62565359123E-4,5.02822,351,17.4524,2.367,0.95,2.367000102996826,-136.7310005493164,-119.27860054931641
352,162.718291667,-0.0888444444444,79.3183437687,36.8387,36.8353,-100.01,1.75,5031.47,4764.66,4.49999833453,-1.50000965838,0.285214720268,3.73912,352,31.298,2.57,0.95,2.569999933242798,-136.8486993408203,-105.5506993408203
353,162.450541667,0.0112083333333,42.8877781102,9.9371,9.9362,-126.958,3.131,4476.95,5320.35,4.99702875823,-0.503133028179,4.81761268849E-6,7.18405,353,4.3378,4.258,0.92,4.257999897003174,-136.89510041046142,-132.55730041046144
354,162.865958333,-0.122155555556,36.8661519443,79.3979,79.3906,-57.3598,4.012,5973.17,4630.59,1.51501360125,-1.0789885995,0.284154262986,5.03078,354,73.8037,4.961,0.9,4.960999965667725,-136.75770344238282,-62.95400344238281
356,163.057166667,-0.181363888889,69.0432099757,10.3249,10.324,-126.351,2.529,4338.44,4667.33,4.99997166112,-0.627759099494,8.99885964348E-5,3.91702,356,3.9024,2.759,0.96,2.759000062942505,-136.6758996734619,-132.7734996734619
357,162.807208333,-0.142563888889,62.5231236521,-0.4595,-0.4595,-137.349,2.574,4502.41,4464.5,4.50044571543,-0.49962647234,0.02704957678,4.25152,357,-4.6002,3.759,0.95,3.759000062942505,-136.88949998521804,-141.48969998521804
358,162.719875,-0.130566666667,83.3959166042,20.7295,20.7276,-116.24,1.629,5275.56,4856.41,3.92853788725,-1.00000237981,0.374367993591,2.59464,358,16.1206,1.98,0.96,1.9800000190734863,-136.96949981689454,-120.84889981689454
359,162.724375,-0.155530555556,46.28143463,50.4455,50.4409,-86.596,3.503,5149.09,4539.2,3.13846109695,-1.88332884319,0.399996783225,3.44235,359,43.4344,4.366,0.91,4.366000175476074,-137.04149942016602,-93.60709942016602
360,162.799208333,-0.206036111111,57.0761991104,43.3129,43.3089,-93.7809,1.968,5130.89,5224.64,4.09726682081,-1.097299113,0.375988744822,1.85421,360,38.0164,2.105,0.94,2.1050000190734863,-137.0938005432129,-99.07740054321289
361,162.639791667,-0.150758333333,34.6012882059,22.4038,22.4017,-114.732,3.438,4945.83,5473.22,4.42217288466,-0.504226725261,0.35654679612,5.2512,361,14.784,4.263,0.89,4.263000011444092,-137.13579905700684,-122.35179905700683
362,162.770083333,-0.155405555556,38.7928678584,69.7553,69.7489,-67.2275,3.294,5016.0,4575.7,4.49994964189,-1.82614547803,0.382033462667,4.2797,362,62.278,4.773,0.92,4.7729997634887695,-136.98280242919924,-74.70480242919925
363,162.891791667,-0.241838888889,75.9739286979,274.468,274.443,137.368,2.186,4498.23,4662.02,1.49989302003,-2.32604314498,0.00155529067251,2.29434,363,273.4367,3.543,0.91,3.5429999828338623,-137.09998706054688,136.3367129394531
364,162.724666667,-0.193847222222,61.3535994067,43.4511,43.4471,-93.7042,2.166,4364.86,4884.61,4.99999980543,-0.301209908766,0.0021151220882,7.20556,364,37.0821,2.519,0.95,2.5190000534057617,-137.15529939575197,-100.07319939575197
366,163.003041667,-0.336447222222,65.6532082232,24.5887,24.5864,-112.624,2.333,4734.67,5034.0,4.99999763646,-0.42103620834,0.00105652213984,3.63449,366,18.0549,2.995,0.94,2.994999885559082,-137.2126993408203,-119.1577993408203
368,162.452333333,-0.0644194444444,64.110180427,1.0778,1.0777,-136.042,2.343,5095.07,4999.61,3.9959164585,-1.31352296098,0.345897825772,13.4632,368,-1.6293,3.092,0.93,3.0920000076293945,-137.1198000354767,-138.7491000354767
369,162.744166667,-0.280072222222,58.2401350452,47.217,47.2126,-90.1712,2.273,5728.95,4808.59,4.52438547584,-1.50000017081,0.399999783288,3.61736,369,40.7533,2.684,0.95,2.684000015258789,-137.38819905395508,-96.63489905395508
370,162.335416667,-0.105913888889,78.8878753358,11.0916,11.0906,-126.305,2.827,4931.55,4678.06,3.40703031803,-0.695162073944,0.267946413039,24.2779,370,4.3993,4.853,0.93,4.853000164031982,-137.39660041809083,-132.99730041809082
372,162.160333333,-0.0629111111111,69.4306997683,7.2332,7.2325,-130.261,1.811,4489.34,4450.22,4.99999943368,-0.963045463687,4.20519388851E-4,4.39776,372,2.0312,1.913,0.95,1.9129999876022339,-137.49420007324218,-135.46300007324217
373,162.248166667,-0.0665,60.1442581392,17.9944,17.9928,-119.398,2.65,4516.82,4884.29,4.99995222671,-0.532487072798,3.74701461831E-5,3.10278,373,11.1443,3.949,0.95,3.9489998817443848,-137.39240002441406,-126.24810002441406
374,162.35075,-0.145708333333,31.6432907827,33.2429,33.2399,-104.255,4.164,4633.22,5190.32,3.93427366397,-0.50006235995,0.306861289765,25.9011,374,29.8844,6.289,0.81,6.289000034332275,-137.49790084838867,-107.61350084838867
375,162.818291667,-0.431333333333,51.0781524836,48.7009,48.6964,-89.0419,1.846,4569.98,4620.61,4.2422662435,-1.99988908539,0.399908566355,3.38647,375,43.5104,2.642,0.95,2.6419999599456787,-137.74280103149414,-94.23240103149413
376,162.696833333,-0.370308333333,28.3687909429,30.4392,30.4364,-107.279,3.392,3773.95,4617.7,2.37586388683,-1.23545563571,0.300530682562,8.02139,376,26.5352,4.688,0.85,4.688000202178955,-137.71819944763183,-111.18299944763183
377,162.836333333,-0.471594444444,55.6356753274,1.4397,1.4396,-136.395,2.554,4747.97,5043.65,4.99999499488,-0.423734916144,8.32694293848E-6,3.83232,377,-3.6097,3.19,0.94,3.190000057220459,-137.83470000743867,-141.44440000743867
378,162.881333333,-0.510897222222,52.656859696,76.3663,76.3593,-61.5333,2.683,0.0,4765.28,4.29758145077,-1.2349115467,0.245686115123,4.23587,378,66.7141,3.968,0.93,3.9679999351501465,-137.89960249023437,-71.18550249023437
379,162.707416667,-0.399355555556,31.9681858226,10.847,10.846,-126.943,4.593,4524.79,4669.65,3.99999674494,-1.66068531083,0.347295541123,7.81271,379,3.6962,7.051,0.83,7.051000118255615,-137.7900001220703,-134.0938001220703
380,162.882083333,-0.561038888889,27.3975926365,45.2427,45.2385,-92.8026,5.956,5284.7,6029.12,5.0,-1.04514684975,0.4,11.6223,380,34.661,6.558,0.76,6.558000087738037,-138.04529866943358,-103.38429866943358
381,162.252041667,-0.181552777778,73.0163254969,25.092,25.0897,-112.641,2.363,5326.94,5000.34,4.00566832021,-0.98024432851,0.394578551959,4.67856,381,21.2115,3.161,0.95,3.1610000133514404,-137.7329990539551,-116.5214990539551
382,162.463291667,-0.258027777778,47.3369490268,7.9021,7.9014,-129.784,2.205,5138.14,4999.9,4.25472354276,-1.12053515104,0.395331050386,4.91424,382,0.2351,2.385,0.94,2.384999990463257,-137.68610008621215,-137.45100008621216
383,162.735708333,-0.525655555556,37.8193304781,21.5435,21.5415,-116.587,3.461,4832.94,5000.65,4.00027648906,-0.924729444796,0.39917963578,6.17463,383,12.1428,5.068,0.89,5.067999839782715,-138.13050090026854,-125.98770090026855
384,162.595666667,-0.344016666667,31.2623027541,-40.5733,-40.5696,-178.339,6.872,5327.44,5249.76,4.48905255128,-1.23371873192,0.335135264681,8.36196,384,-47.0631,9.683,0.76,9.682999610900879,-137.76570059204101,-184.828800592041
385,162.816916667,-0.594925,53.419818438,-9.1442,-9.1434,-147.371,2.71,4338.38,4517.86,3.9355869963,-0.919548248198,0.215626971274,4.27653,385,-14.3255,4.137,0.94,4.13700008392334,-138.2267996749878,-152.5522996749878
386,162.833541667,-0.635913888889,48.4604066299,9.8398,9.8389,-128.489,2.404,4438.29,4307.13,3.50010358694,-1.38574651115,0.387500453408,3.34496,386,4.1186,2.926,0.95,2.9260001182556152,-138.32879988098145,-134.21019988098146
387,162.669708333,-0.513275,43.6653477904,-50.6237,-50.619,-188.797,2.883,5108.47,4750.13,4.99997576624,-0.772652772485,0.00433435183556,4.30496,387,-55.8533,3.312,0.93,3.312000036239624,-138.17330081176758,-194.02660081176757
388,162.650666667,-0.529908333333,37.9920903055,17.594,17.5924,-120.66,2.479,5104.46,5415.7,2.16861418276,-1.40966388856,0.26511150444,4.73515,388,14.4182,3.569,0.92,3.569000005722046,-138.2539998626709,-123.8357998626709
389,162.727791667,-0.630975,51.3850402674,-31.5729,-31.5699,-170.022,1.876,4206.97,4718.25,4.73428747851,-0.999961430756,0.238194591343,2.55128,389,-37.0333,2.41,0.95,2.4100000858306885,-138.44909922790526,-175.48239922790526
390,162.690458333,-0.482919444444,47.4509435209,20.7192,20.7173,-117.343,3.284,4765.15,5452.45,4.17942338169,0.0150081309112,0.0300329264212,6.96687,390,13.6324,4.821,0.92,4.821000099182129,-138.06220013427736,-124.42980013427736
391,162.6705,-0.61365,81.3409016741,51.0664,51.0617,-87.4144,2.353,4167.98,4219.33,4.99999915157,-0.812694553698,0.103955509799,3.96936,391,44.9201,3.151,0.95,3.1510000228881836,-138.48079862060547,-93.56069862060548
392,162.628333333,-0.543652777778,40.7352193226,5.2631,5.2626,-133.06,5.015,4476.39,5078.38,4.3730843921,-0.589507871759,0.101535405535,4.22804,392,-1.8197,6.409,0.87,6.408999919891357,-138.32310014724732,-140.14280014724733
393,162.582916667,-0.520413888889,36.4183674174,27.0873,27.0848,-111.228,5.944,5788.37,5000.84,4.99781667171,-1.62198926084,0.299090470653,4.49213,393,19.2775,8.9,0.83,8.899999618530273,-138.31529934692384,-119.03779934692383
394,162.715291667,-0.719152777778,37.0794352907,25.614,25.6117,-113.12,3.014,4512.91,4999.93,4.18953291718,-1.15642485781,0.392056979911,4.19737,394,17.8008,5.57,0.89,5.570000171661377,-138.73400032043457,-120.93320032043458
395,162.4105,-0.378536111111,38.2852692405,90.2754,90.2671,-47.8472,3.476,5492.62,4542.0,5.0,-2.0,0.4,3.14462,395,84.5738,4.236,0.91,4.236000061035156,-138.12259825439452,-53.54879825439451
396,162.349708333,-0.253661111111,53.113224798,7.4458,7.4451,-130.375,2.682,4744.56,4885.93,4.99999971353,-0.756386528381,9.73804868766E-4,3.04316,396,1.7849,3.967,0.93,3.9670000076293945,-137.82079982757568,-136.0358998275757
397,162.588375,-0.631502777778,59.3198695534,121.097,121.086,-17.5511,1.77,4733.57,4289.62,1.25380109617,-2.50000084589,0.393325310643,2.13319,397,116.1345,2.651,0.95,2.6510000228881836,-138.6481001220703,-22.5136001220703
398,162.368458333,-0.362619444444,31.1602186853,12.0076,12.0065,-126.115,4.38,4459.25,4752.67,4.49854067234,-0.485252248405,0.00413977049485,5.50876,398,8.5993,6.389,0.82,6.388999938964844,-138.12259983062745,-129.52329983062745
399,162.597291667,-0.682144444444,31.2026394046,55.7797,55.7745,-83.0013,4.642,5560.54,4546.98,3.04857108051,-0.88727474736,0.399970095244,18.8334,399,50.7748,7.259,0.85,7.258999824523926,-138.78100123291017,-88.00620123291017
400,162.489625,-0.563263888889,41.3500377577,46.9529,46.9486,-91.6139,12.943,4469.65,5499.95,4.08116502635,-0.449512599516,0.399990881259,18.7045,400,41.2103,3.375,0.91,3.375,-138.56679993286133,-97.35649993286134
401,162.644666667,-0.818641666667,60.9598636848,58.4308,58.4254,-80.6941,1.811,4669.33,4500.0,5.0,-1.54190762043,0.4,5.61019,401,52.9078,2.609,0.95,2.6089999675750732,-139.12490139160155,-86.21710139160155
402,162.298333333,-0.303291666667,29.3292258884,93.1581,93.1496,-44.8854,4.146,4614.54,4213.46,4.18843946045,-2.50010554331,0.399997322788,4.57767,402,90.2693,6.052,0.86,6.052000045776367,-138.04349631347657,-47.774196313476565
403,162.265625,-0.203408333333,53.2250161461,34.1805,34.1774,-103.601,2.57,5371.95,5046.85,4.59355678032,-1.40634192278,0.399962280138,2.86408,403,28.6566,4.159,0.94,4.158999919891357,-137.78150003051758,-109.12490003051758
404,162.454916667,-0.573188888889,37.1170863699,76.2983,76.2913,-62.346,3.354,4911.55,5000.0,5.0,-1.5,0.4,4.36124,404,74.4914,4.417,0.91,4.416999816894531,-138.64430169677735,-64.15290169677735
405,162.5935,-0.826413888889,31.0348551059,167.529,167.514,28.3042,5.415,5233.76,5316.36,3.6837489739,-0.889126925338,1.03847593588E-7,8.45841,405,154.0358,7.257,0.79,7.256999969482422,-139.2248069580078,14.810993041992191
406,162.323958333,-0.416886111111,43.681332831,33.8775,33.8745,-104.467,2.41,5114.92,4500.07,4.86507927883,-1.31556021997,0.264413832134,3.49775,406,29.3224,3.787,0.93,3.7869999408721924,-138.34449862670897,-109.02209862670897
407,162.55275,-0.767208333333,43.551610037,53.106,53.1011,-85.9859,2.22,4926.18,4693.46,3.99999845879,-0.99999897562,0.250793133097,2.40749,407,46.1785,4.009,0.94,4.008999824523926,-139.09189899291994,-92.91339899291994
408,162.128041667,-0.1309,39.3110980101,-21.4047,-21.4028,-159.142,3.019,5026.26,4942.21,4.54540455147,-1.58839523178,0.273261107713,2.54675,408,-31.6169,3.871,0.94,3.871000051498413,-137.73730067443847,-169.35420067443846
409,162.201125,-0.199425,39.7636626174,29.1476,29.1449,-108.705,3.395,4634.38,4430.46,2.46646280691,-1.48225734125,0.399999906337,11.8675,409,24.364,5.565,0.89,5.565000057220459,-137.85260017395018,-113.48860017395018
410,162.259,-0.442169444444,22.8877251256,56.5516,56.5464,-81.9545,11.321,3573.54,4998.34,0.847939811235,0.291139703178,0.212525447807,8.91662,410,61.9631,18.87,0.68,18.8700008392334,-138.5061014099121,-76.54300140991211
411,162.281833333,-0.511094444444,30.0732519388,12.9808,12.9796,-125.697,4.682,4590.87,4557.3,2.99921219023,-0.357587159432,0.194324174341,7.03509,411,7.7011,6.766,0.85,6.765999794006348,-138.6777996749878,-130.9766996749878
412,162.280708333,-0.424805555556,76.7984788108,-29.2709,-29.2682,-167.689,1.593,5034.18,4931.91,4.99999930934,-0.807037976738,6.21712770725E-4,2.45457,412,-35.1707,2.154,0.95,2.1540000438690186,-138.41809927368163,-173.58879927368162
413,162.448875,-0.893991666667,25.2236420189,85.9636,85.9557,-53.6431,4.784,3428.9,4502.91,0.0056178009704,-0.942867805438,0.185531801612,8.23533,413,80.0448,6.656,0.82,6.656000137329102,-139.6067001586914,-59.561900158691415
414,162.418833333,-0.859794444444,44.9404282338,30.2189,30.2162,-109.32,2.71,5053.28,4940.45,3.99988444936,-1.3353945369,0.399962554283,8.00262,414,27.518,4.816,0.93,4.815999984741211,-139.53890068054199,-112.02090068054198
416,162.332625,-0.720475,31.8882918824,-39.2064,-39.2028,-178.437,5.256,6274.56,4733.03,4.64166507909,-0.966193530488,1.62625685717E-4,12.4215,416,-40.237,6.869,0.84,6.86899995803833,-139.23059817504884,-179.46759817504883
417,162.269458333,-0.528883333333,36.5132764943,168.842,168.827,30.0808,11.959,4896.5,5500.0,5.0,-1.00231761932,0.4,26.6037,417,149.0827,6.844,0.85,6.843999862670898,-138.7611952392578,10.321504760742187
418,162.345166667,-0.846905555556,39.2891891092,-1262.73,-1262.61,-1402.2,9.434,4074.74,4803.43,0.00174190578869,-0.844700127722,0.164931951397,15.228,418,57.043,11.936,0.76,11.935999870300293,-139.47001953125005,-82.42701953125004
419,162.092958333,-0.0366777777778,53.9988516226,27.5039,27.5015,-110.0,5.579,4669.99,4370.03,3.99999895175,-1.34743993885,0.391850423718,6.3014,419,24.8907,8.195,0.84,8.194999694824219,-137.5039005279541,-112.6132005279541
420,162.203791667,-0.329908333333,29.8099597033,-1309.06,-1308.94,-1447.17,7.28,4922.01,5902.68,4.3466501548,-2.22014798968,0.101204927969,4.17806,420,-45.039,12.941,0.57,12.940999984741211,-138.10994140625007,-183.14894140625006
421,162.308375,-0.689944444444,37.0260660269,29.2912,29.2886,-109.887,6.625,3946.28,4702.81,4.50000667332,-0.440668138431,0.110700770501,5.81269,421,26.2451,10.382,0.8,10.381999969482422,-139.17820063781738,-112.93310063781738
422,162.142333333,-0.488258333333,68.0257196593,73.7942,73.7875,-65.0016,2.364,4856.95,4654.05,1.92810260035,-1.92782366762,0.399843591994,3.12708,422,69.6796,3.582,0.93,3.5820000171661377,-138.79579708251953,-69.11619708251953
423,162.279541667,-0.915844444444,58.6944384876,52.8142,52.8094,-87.074,2.463,5041.15,4917.09,4.99861094701,-0.673892308647,0.00140698562819,16.2322,423,47.3774,4.228,0.93,4.228000164031982,-139.88820135498048,-92.51080135498049
424,162.195375,-0.541061111111,25.0198645445,-1662.39,-1662.24,-1801.12,5.736,4735.72,6555.16,4.99999970341,-4.40776322563,0.4,8.06569,424,240.6272,14.06,0.65,14.0600004196167,-138.7299853515624,101.8972146484376
